trial,source,target,method,mode,singular,source_dof,target_dof,condition,relative_effect_error,effect_cosine,absolute_error,desired_norm,clipped,residual,token_error
1430,long_2link,asym_3link,ejar_capability,token,1,2,3,43.73847857290642,0.006155655189536678,0.9999807109707676,0.0002530157743508584,0.0411029793587654,0,0.0002530157743508584,0.16857841211339272
1431,wide_2link,needle_5link,raw_joint,absolute,0,2,5,1.5173789468095704,0.2899311745984739,0.995101695372919,0.012164406287742123,0.04195618499686159,1,0.0,0.0
1431,wide_2link,needle_5link,normalized_copy,absolute,0,2,5,1.5173789468095704,0.472255954499704,0.9933617511488301,0.019814058665114983,0.04195618499686159,0,0.0,0.0
1431,wide_2link,needle_5link,link_scaled,absolute,0,2,5,1.5173789468095704,0.589597092313513,0.99336144581444,0.02473724526831452,0.04195618499686159,0,0.0,0.0
1431,wide_2link,needle_5link,static_home,absolute,0,2,5,1.5173789468095704,0.594457976910631,0.9855274911342119,0.024941189446580483,0.04195618499686159,0,0.018745441541200145,0.0
1431,wide_2link,needle_5link,target_ik,absolute,0,2,5,1.5173789468095704,8.65110218649901e-06,0.999999431902631,3.629672524146084e-07,0.04195618499686159,0,3.629672524146084e-07,0.0
1431,wide_2link,needle_5link,ejar_absolute,absolute,0,2,5,1.5173789468095704,0.004328352579116264,0.9999988280246329,0.00018160116586939752,0.04195618499686159,0,0.00018160116586939752,0.0
1431,wide_2link,needle_5link,ejar_capability,token,0,2,5,1.5173789468095704,0.004686181298097346,0.9999977662261154,0.00014246880470565837,0.03040189675916324,0,0.00014246880470565837,0.005348605150150247
1432,asym_3link,wide_2link,raw_joint,absolute,0,3,2,13.359905787770044,0.6706667778019106,0.8179410440267403,0.014703904271176954,0.021924305910457888,0,0.0,0.0
1432,asym_3link,wide_2link,normalized_copy,absolute,0,3,2,13.359905787770044,0.7884492566532302,0.83040678517713,0.0172862034861878,0.021924305910457888,0,0.0,0.0
1432,asym_3link,wide_2link,link_scaled,absolute,0,3,2,13.359905787770044,0.9261298693337332,0.8304069293451285,0.020304755494215027,0.021924305910457888,0,0.0,0.0
1432,asym_3link,wide_2link,static_home,absolute,0,3,2,13.359905787770044,0.6413451654364056,0.7820075013247553,0.014061048242566144,0.021924305910457888,0,0.007394621520741443,0.0
1432,asym_3link,wide_2link,target_ik,absolute,0,3,2,13.359905787770044,0.4883491583758337,0.9999952375978659,0.010706716827695584,0.021924305910457888,1,0.010706716827695584,0.0
1432,asym_3link,wide_2link,ejar_absolute,absolute,0,3,2,13.359905787770044,0.426858283869285,0.9952215249866246,0.00935857202282156,0.021924305910457888,1,0.00935857202282156,0.0
1432,asym_3link,wide_2link,ejar_capability,token,0,3,2,13.359905787770044,0.042270694322889414,0.9991354562804639,0.0003932654355228838,0.00930349973076354,0,0.0003932654355228838,0.1766190015893475
1433,heavy_3link,soft_5link,raw_joint,absolute,0,3,5,2.037420914001425,1.3275297568986262,-0.2761310049687084,0.029036157178916073,0.02187232014988542,0,0.0,0.0
1433,heavy_3link,soft_5link,normalized_copy,absolute,0,3,5,2.037420914001425,1.2451727327727342,-0.9782636743139819,0.0272348178982857,0.02187232014988542,0,0.0,0.0
1433,heavy_3link,soft_5link,link_scaled,absolute,0,3,5,2.037420914001425,1.3431838308839965,-0.9782660072023748,0.029378548112428158,0.02187232014988542,1,0.0,0.0
1433,heavy_3link,soft_5link,static_home,absolute,0,3,5,2.037420914001425,0.8915170885077329,0.7504440181116648,0.01949954807045196,0.02187232014988542,0,0.020386693775576083,0.0
1433,heavy_3link,soft_5link,target_ik,absolute,0,3,5,2.037420914001425,3.150949505917098e-05,0.9999979095456689,6.891857952049155e-07,0.02187232014988542,0,6.891857952049155e-07,0.0
1433,heavy_3link,soft_5link,ejar_absolute,absolute,0,3,5,2.037420914001425,0.005410313720199609,0.999994572945811,0.00011833611920983718,0.02187232014988542,0,0.00011833611920983718,0.0
1433,heavy_3link,soft_5link,ejar_capability,token,0,3,5,2.037420914001425,0.0016868031947944047,0.9999990734774262,5.6008607864356726e-05,0.033203995789431805,0,5.6008607864356726e-05,0.0017402126276981132
1434,teacher_2link,long_2link,raw_joint,absolute,0,2,2,6.519730944580594,1.937876857008279,-0.433267970430585,0.14091273553528466,0.0727150092575804,0,0.0,0.0
1434,teacher_2link,long_2link,normalized_copy,absolute,0,2,2,6.519730944580594,1.6249468025295917,-0.4367040997803806,0.11815802341396173,0.0727150092575804,0,0.0,0.0
1434,teacher_2link,long_2link,link_scaled,absolute,0,2,2,6.519730944580594,1.4319732210618819,-0.43670406797440825,0.10412594745809518,0.0727150092575804,0,0.0,0.0
1434,teacher_2link,long_2link,static_home,absolute,0,2,2,6.519730944580594,1.5197439633399725,-0.352676869160071,0.11050819788316199,0.0727150092575804,0,0.03037337060247527,0.0
1434,teacher_2link,long_2link,target_ik,absolute,0,2,2,6.519730944580594,0.6764139751030864,0.9999994152679302,0.04918544913799166,0.0727150092575804,1,0.04918544913799166,0.0
1434,teacher_2link,long_2link,ejar_absolute,absolute,0,2,2,6.519730944580594,0.6756875233909188,0.9999731960284585,0.04913262519428975,0.0727150092575804,1,0.04913262519428975,0.0
1434,teacher_2link,long_2link,ejar_capability,token,0,2,2,6.519730944580594,0.016829167315785806,0.9999378347390232,0.0002592999285086562,0.0154077683591787,0,0.0002592999285086562,0.021873101479419448
1435,short_2link,long_4link,raw_joint,absolute,0,2,4,1.93901078889116,0.9878496108673765,0.9424805753441445,0.02011687442057586,0.02036430769564481,0,0.0,0.0
1435,short_2link,long_4link,normalized_copy,absolute,0,2,4,1.93901078889116,0.4773708792687194,0.9305986926260028,0.009721327947739592,0.02036430769564481,0,0.0,0.0
1435,short_2link,long_4link,link_scaled,absolute,0,2,4,1.93901078889116,0.4883903298956149,0.9305968114270283,0.009945731441962109,0.02036430769564481,0,0.0,0.0
1435,short_2link,long_4link,static_home,absolute,0,2,4,1.93901078889116,0.5262434219678767,0.9056136186582489,0.010716583494006312,0.02036430769564481,0,0.00732858443689555,0.0
1435,short_2link,long_4link,target_ik,absolute,0,2,4,1.93901078889116,6.9052842173497785e-06,0.9999975886289391,1.4062133943327497e-07,0.02036430769564481,0,1.4062133943327497e-07,0.0
1435,short_2link,long_4link,ejar_absolute,absolute,0,2,4,1.93901078889116,0.0018595666606399058,0.9999970616924151,3.7868789517400415e-05,0.02036430769564481,0,3.7868789517400415e-05,0.0
1435,short_2link,long_4link,ejar_capability,token,0,2,4,1.93901078889116,0.0027885619337258407,0.9999972022634833,7.028018955021907e-05,0.025203021640532362,0,7.028018955021907e-05,0.003708559638825916
1436,long_2link,short_2link,raw_joint,absolute,0,2,2,10.414403670232398,0.732112213645827,0.7292996174949512,0.058966657901292636,0.08054319552399469,0,0.0,0.0
1436,long_2link,short_2link,normalized_copy,absolute,0,2,2,10.414403670232398,0.6993235707194905,0.7168413910035794,0.05632575579032162,0.08054319552399469,0,0.0,0.0
1436,long_2link,short_2link,link_scaled,absolute,0,2,2,10.414403670232398,0.7027087644172658,0.7168414203342429,0.056598410111593334,0.08054319552399469,1,0.0,0.0
1436,long_2link,short_2link,static_home,absolute,0,2,2,10.414403670232398,0.8340224516186497,0.6198033638423956,0.06717483422614476,0.08054319552399469,0,0.07539328714087619,0.0
1436,long_2link,short_2link,target_ik,absolute,0,2,2,10.414403670232398,0.8395178899340334,0.999999005799372,0.0676174543943662,0.08054319552399469,1,0.0676174543943662,0.0
1436,long_2link,short_2link,ejar_absolute,absolute,0,2,2,10.414403670232398,0.8337633386126113,0.9988874452670586,0.06715396443637749,0.08054319552399469,1,0.06715396443637749,0.0
1436,long_2link,short_2link,ejar_capability,token,0,2,2,10.414403670232398,0.0015368294882436987,0.9999991399998902,0.00013357296745111161,0.08691462972052313,0,0.00013357296745111161,0.012020583985802722
1437,wide_2link,redundant_4link,raw_joint,absolute,0,2,4,2.7078531467366123,3.290090070527401,-0.9881760957573315,0.09842489697311925,0.029915562058534063,1,0.0,0.0
1437,wide_2link,redundant_4link,normalized_copy,absolute,0,2,4,2.7078531467366123,2.8031456427611827,-0.9905977998382709,0.08385768023827715,0.029915562058534063,0,0.0,0.0
1437,wide_2link,redundant_4link,link_scaled,absolute,0,2,4,2.7078531467366123,2.5374360286660376,-0.9905976943543123,0.0759088275225551,0.029915562058534063,0,0.0,0.0
1437,wide_2link,redundant_4link,static_home,absolute,0,2,4,2.7078531467366123,0.4835139146984473,0.9333966515122462,0.01446459100484006,0.029915562058534063,0,0.015780191538690105,0.0
1437,wide_2link,redundant_4link,target_ik,absolute,0,2,4,2.7078531467366123,1.0059782926694392e-05,0.9999988825733837,3.009440704986904e-07,0.029915562058534063,0,3.009440704986904e-07,0.0
1437,wide_2link,redundant_4link,ejar_absolute,absolute,0,2,4,2.7078531467366123,0.00204247782915156,0.9999976789260725,6.110187429364125e-05,0.029915562058534063,0,6.110187429364125e-05,0.0
1437,wide_2link,redundant_4link,ejar_capability,token,0,2,4,2.7078531467366123,0.0008145387163161223,0.999999866316592,7.365135358518154e-05,0.09042093554956171,0,7.365135358518154e-05,0.0009215202843072195
1438,asym_3link,large_6link,raw_joint,absolute,0,3,6,9.471954369454512,1.1401984648357335,0.36746356752241166,0.07385422896698225,0.0647731338924613,1,0.0,0.0
1438,asym_3link,large_6link,normalized_copy,absolute,0,3,6,9.471954369454512,1.0720414302830057,0.3580628612971134,0.06943948417402827,0.0647731338924613,0,0.0,0.0
1438,asym_3link,large_6link,link_scaled,absolute,0,3,6,9.471954369454512,0.9759411262022744,0.35806282483364027,0.06321476621460051,0.0647731338924613,0,0.0,0.0
1438,asym_3link,large_6link,static_home,absolute,0,3,6,9.471954369454512,1.183198287886295,0.25920512761204195,0.07663946230578823,0.0647731338924613,0,0.013337344992869697,0.0
1438,asym_3link,large_6link,target_ik,absolute,0,3,6,9.471954369454512,0.642545022511328,0.9999993323536779,0.04161965541760582,0.0647731338924613,1,0.04161965541760582,0.0
1438,asym_3link,large_6link,ejar_absolute,absolute,0,3,6,9.471954369454512,0.6438512106703498,0.9999504525595523,0.04170426131942508,0.0647731338924613,1,0.04170426131942508,0.0
1438,asym_3link,large_6link,ejar_capability,token,0,3,6,9.471954369454512,0.002803127974556346,0.9999961721373575,0.0002792724018809325,0.09962884378192018,0,0.0002792724018809325,0.021419741326652895
1439,heavy_3link,heavy_3link,raw_joint,absolute,0,3,3,4.893112522962416,1.9879554115191795,-0.9996123867083411,0.14348596656477133,0.07217765737872617,0,0.0,0.0
1439,heavy_3link,heavy_3link,normalized_copy,absolute,0,3,3,4.893112522962416,1.9879554115191795,-0.9996123867083411,0.14348596656477133,0.07217765737872617,0,0.0,0.0
1439,heavy_3link,heavy_3link,link_scaled,absolute,0,3,3,4.893112522962416,1.9879554115191795,-0.9996123867083411,0.14348596656477133,0.07217765737872617,0,0.0,0.0
1439,heavy_3link,heavy_3link,static_home,absolute,0,3,3,4.893112522962416,0.6892481266376068,0.9998754652824853,0.04974831582262618,0.07217765737872617,0,0.06764423333471366,0.0
1439,heavy_3link,heavy_3link,target_ik,absolute,0,3,3,4.893112522962416,3.9162948300303545e-06,0.99999980804149,2.826689903523024e-07,0.07217765737872617,0,2.826689903523024e-07,0.0
1439,heavy_3link,heavy_3link,ejar_absolute,absolute,0,3,3,4.893112522962416,0.000919679835737566,0.9999997418089317,6.638033700166904e-05,0.07217765737872617,0,6.638033700166904e-05,0.0
1439,heavy_3link,heavy_3link,ejar_capability,token,0,3,3,4.893112522962416,0.0008949011839012633,0.9999997570842235,6.370394758478121e-05,0.07118545358512862,0,6.370394758478121e-05,0.0017345341566917852
1440,teacher_2link,snake_6link,raw_joint,absolute,0,2,6,3.8424516411025653,1.9250269010045735,-0.807301969806421,0.08174861163999302,0.042466216795363054,0,0.0,0.0
1440,teacher_2link,snake_6link,normalized_copy,absolute,0,2,6,3.8424516411025653,1.8425678698943229,-0.8048029026991088,0.07824688846567049,0.042466216795363054,0,0.0,0.0
1440,teacher_2link,snake_6link,link_scaled,absolute,0,2,6,3.8424516411025653,1.9225837485493,-0.8048029418157775,0.08164486019572009,0.042466216795363054,0,0.0,0.0
1440,teacher_2link,snake_6link,static_home,absolute,0,2,6,3.8424516411025653,0.8953648402474718,0.7972422197780222,0.03802275831225958,0.042466216795363054,0,0.04174412235757645,0.0
1440,teacher_2link,snake_6link,target_ik,absolute,0,2,6,3.8424516411025653,3.249299672330016e-05,0.9999994452055517,1.3798546756756826e-06,0.042466216795363054,0,1.3798546756756826e-06,0.0
1440,teacher_2link,snake_6link,ejar_absolute,absolute,0,2,6,3.8424516411025653,0.0062607887807658216,0.9999890183227099,0.0002658720199347669,0.042466216795363054,0,0.0002658720199347669,0.0
1440,teacher_2link,snake_6link,ejar_capability,token,0,2,6,3.8424516411025653,0.008048777789552724,0.9999861464313566,0.0001320198422146151,0.016402469743567582,0,0.0001320198422146151,0.009832121597409382
1441,short_2link,asym_3link,raw_joint,absolute,1,2,3,184.65713970936136,1.1021036926720307,0.5443572001608378,0.11346837752280423,0.10295617116171572,1,0.0,0.0
1441,short_2link,asym_3link,normalized_copy,absolute,1,2,3,184.65713970936136,1.0855355841532,0.5454200218155203,0.1117625884897455,0.10295617116171572,0,0.0,0.0
1441,short_2link,asym_3link,link_scaled,absolute,1,2,3,184.65713970936136,0.8799785493458142,0.5454200002164861,0.0905992230250645,0.10295617116171572,0,0.0,0.0
1441,short_2link,asym_3link,static_home,absolute,1,2,3,184.65713970936136,0.8382907327841155,0.5452983212208604,0.08630720500609222,0.10295617116171572,0,0.08687460502262047,0.0
1441,short_2link,asym_3link,target_ik,absolute,1,2,3,184.65713970936136,0.9899835777695425,0.9986486727201329,0.1019249196701123,0.10295617116171572,1,0.1019249196701123,0.0
1441,short_2link,asym_3link,ejar_absolute,absolute,1,2,3,184.65713970936136,0.9304501926866213,0.5976387992993817,0.09579559022614535,0.10295617116171572,1,0.09579559022614535,0.0
1441,short_2link,asym_3link,ejar_capability,token,1,2,3,184.65713970936136,0.02000763333083722,0.9997999741513903,0.002068739589020815,0.103397515078642,0,0.002068739589020815,0.5921036269268406
1442,long_2link,needle_5link,raw_joint,absolute,0,2,5,1.5332526318654143,0.5693560841449418,0.9942777360408463,0.042518373552136016,0.07467799882499539,1,0.0,0.0
1442,long_2link,needle_5link,normalized_copy,absolute,0,2,5,1.5332526318654143,0.7294069852558421,0.9905263638939841,0.05447065471728619,0.07467799882499539,0,0.0,0.0
1442,long_2link,needle_5link,link_scaled,absolute,0,2,5,1.5332526318654143,0.6675970611564163,0.9905264850132606,0.04985481321620629,0.07467799882499539,0,0.0,0.0
1442,long_2link,needle_5link,static_home,absolute,0,2,5,1.5332526318654143,0.9260976351459297,0.9323862448211115,0.06915911903535638,0.07467799882499539,0,0.07389477732609781,0.0
1442,long_2link,needle_5link,target_ik,absolute,0,2,5,1.5332526318654143,0.3080122258882129,0.9999997408621228,0.023001736950976404,0.07467799882499539,1,0.023001736950976404,0.0
1442,long_2link,needle_5link,ejar_absolute,absolute,0,2,5,1.5332526318654143,0.18003493211542798,0.9999991190004512,0.013444648629008987,0.07467799882499539,1,0.013444648629008987,0.0
1442,long_2link,needle_5link,ejar_capability,token,0,2,5,1.5332526318654143,0.0063896750869719314,0.9999968680016119,0.00026761108562876727,0.041881797680876,0,0.00026761108562876727,0.0070991858377948275
1443,wide_2link,wide_2link,raw_joint,absolute,0,2,2,11.016210452744836,1.506309085003052,-0.13693947413191848,0.02059349733795328,0.013671494141989104,0,0.0,0.0
1443,wide_2link,wide_2link,normalized_copy,absolute,0,2,2,11.016210452744836,1.506309085003052,-0.13693947413191848,0.02059349733795328,0.013671494141989104,0,0.0,0.0
1443,wide_2link,wide_2link,link_scaled,absolute,0,2,2,11.016210452744836,1.506309085003052,-0.13693947413191848,0.02059349733795328,0.013671494141989104,0,0.0,0.0
1443,wide_2link,wide_2link,static_home,absolute,0,2,2,11.016210452744836,1.0805499470826516,0.09763938307221577,0.014772733352217056,0.013671494141989104,0,0.011636889736244138,0.0
1443,wide_2link,wide_2link,target_ik,absolute,0,2,2,11.016210452744836,0.34926316441473365,0.9999917563802514,0.004774949655571773,0.013671494141989104,1,0.004774949655571773,0.0
1443,wide_2link,wide_2link,ejar_absolute,absolute,0,2,2,11.016210452744836,0.34800808953428325,0.999875602694315,0.0047577909054408625,0.013671494141989104,1,0.0047577909054408625,0.0
1443,wide_2link,wide_2link,ejar_capability,token,0,2,2,11.016210452744836,0.012261320243856842,0.9999258801292844,0.00032302696446936805,0.026345201477784626,0,0.00032302696446936805,0.09236881426619477
1444,asym_3link,soft_5link,raw_joint,absolute,0,3,5,3.313237492585383,0.5083092675849153,0.9465427347223365,0.01034486868021446,0.02035152382929362,0,0.0,0.0
1444,asym_3link,soft_5link,normalized_copy,absolute,0,3,5,3.313237492585383,0.4698242587086427,0.9956535758283067,0.00956164006651341,0.02035152382929362,0,0.0,0.0
1444,asym_3link,soft_5link,link_scaled,absolute,0,3,5,3.313237492585383,0.4464622081154842,0.9956537675596369,0.009086186713803531,0.02035152382929362,0,0.0,0.0
1444,asym_3link,soft_5link,static_home,absolute,0,3,5,3.313237492585383,0.3304760330495412,0.9784711527168315,0.006725691192094197,0.02035152382929362,0,0.0021820827287113466,0.0
1444,asym_3link,soft_5link,target_ik,absolute,0,3,5,3.313237492585383,8.564496359973998e-06,0.9999975855882843,1.7430056032040563e-07,0.02035152382929362,0,1.7430056032040563e-07,0.0
1444,asym_3link,soft_5link,ejar_absolute,absolute,0,3,5,3.313237492585383,0.001808646080046495,0.9999964695782874,3.680870560547082e-05,0.02035152382929362,0,3.680870560547082e-05,0.0
1444,asym_3link,soft_5link,ejar_capability,token,0,3,5,3.313237492585383,0.0019767521770085303,0.9999985328212945,0.00018089508224374538,0.09151125890790537,0,0.00018089508224374538,0.0048330060877347205
1445,heavy_3link,long_2link,raw_joint,absolute,0,3,2,3.1335539010586033,0.31726147207392286,0.9779487188624609,0.01162969301041962,0.03665649225270062,0,0.0,0.0
1445,heavy_3link,long_2link,normalized_copy,absolute,0,3,2,3.1335539010586033,0.8963441601279137,0.9222100628023017,0.032856833657826476,0.03665649225270062,0,0.0,0.0
1445,heavy_3link,long_2link,link_scaled,absolute,0,3,2,3.1335539010586033,0.8760308618940925,0.9222100575619224,0.03211221937817831,0.03665649225270062,0,0.0,0.0
1445,heavy_3link,long_2link,static_home,absolute,0,3,2,3.1335539010586033,0.7451800298633593,0.6732988325299802,0.02731568673673348,0.03665649225270062,0,0.004712264391366131,0.0
1445,heavy_3link,long_2link,target_ik,absolute,0,3,2,3.1335539010586033,1.7664992850473316e-05,0.9999992557228047,6.475366912323798e-07,0.03665649225270062,0,6.475366912323798e-07,0.0
1445,heavy_3link,long_2link,ejar_absolute,absolute,0,3,2,3.1335539010586033,0.005550530932006508,0.9999935965441966,0.00020346299965800265,0.03665649225270062,0,0.00020346299965800265,0.0
1445,heavy_3link,long_2link,ejar_capability,token,0,3,2,3.1335539010586033,0.004378904480203305,0.9999939752888478,0.00014141422749585034,0.032294429749785324,0,0.00014141422749585034,0.006835021787716314
1446,teacher_2link,long_4link,raw_joint,absolute,0,2,4,5.497957877181534,0.3729823412676617,0.9999992024946937,0.015989857833368294,0.04287028014795805,0,0.0,0.0
1446,teacher_2link,long_4link,normalized_copy,absolute,0,2,4,5.497957877181534,0.21895439438329903,0.9999369478479954,0.009386636445792917,0.04287028014795805,0,0.0,0.0
1446,teacher_2link,long_4link,link_scaled,absolute,0,2,4,5.497957877181534,0.3963877180796695,0.999936743024152,0.016993252917672966,0.04287028014795805,0,0.0,0.0
1446,teacher_2link,long_4link,static_home,absolute,0,2,4,5.497957877181534,0.19014670854845625,0.9946449498049107,0.008151642854831158,0.04287028014795805,0,0.008410795342242258,0.0
1446,teacher_2link,long_4link,target_ik,absolute,0,2,4,5.497957877181534,9.17769082605481e-06,0.9999994558499772,3.934501860020051e-07,0.04287028014795805,0,3.934501860020051e-07,0.0
1446,teacher_2link,long_4link,ejar_absolute,absolute,0,2,4,5.497957877181534,0.0023199248119589065,0.9999971868316083,9.945582893080204e-05,0.04287028014795805,0,9.945582893080204e-05,0.0
1446,teacher_2link,long_4link,ejar_capability,token,0,2,4,5.497957877181534,0.002075110031421109,0.9999977306638291,9.337702665448504e-05,0.044998589552105395,0,9.337702665448504e-05,0.00950915494944529
1447,short_2link,short_2link,raw_joint,absolute,0,2,2,7.372173545196359,1.1191211581399718,0.35993035720261984,0.011838852759701188,0.010578704150546773,0,0.0,0.0
1447,short_2link,short_2link,normalized_copy,absolute,0,2,2,7.372173545196359,1.1191211581399718,0.35993035720261984,0.011838852759701188,0.010578704150546773,0,0.0,0.0
1447,short_2link,short_2link,link_scaled,absolute,0,2,2,7.372173545196359,1.1191211581399718,0.35993035720261984,0.011838852759701188,0.010578704150546773,0,0.0,0.0
1447,short_2link,short_2link,static_home,absolute,0,2,2,7.372173545196359,1.30941887373944,0.05346697836111487,0.013851956183850569,0.010578704150546773,0,0.0023431753604483962,0.0
1447,short_2link,short_2link,target_ik,absolute,0,2,2,7.372173545196359,0.00028974219421404074,0.9999910616368567,3.065097242262796e-06,0.010578704150546773,0,3.065097242262796e-06,0.0
1447,short_2link,short_2link,ejar_absolute,absolute,0,2,2,7.372173545196359,0.05207788697187553,0.9999863717133111,0.0005509166111389723,0.010578704150546773,0,0.0005509166111389723,0.0
1447,short_2link,short_2link,ejar_capability,token,0,2,2,7.372173545196359,0.013929917649371036,0.9998774318273663,7.406983197958803e-05,0.00531731916254471,0,7.406983197958803e-05,0.046579363542265426
1448,long_2link,redundant_4link,raw_joint,absolute,0,2,4,6.070598979733713,1.9054261436242215,-0.6291154800795674,0.0599069883259986,0.03144020387304343,0,0.0,0.0
1448,long_2link,redundant_4link,normalized_copy,absolute,0,2,4,6.070598979733713,2.1979337433469,-0.6326134353156834,0.06910348718820179,0.03144020387304343,0,0.0,0.0
1448,long_2link,redundant_4link,link_scaled,absolute,0,2,4,6.070598979733713,2.674277557286655,-0.6326135525279897,0.08407983428847457,0.03144020387304343,0,0.0,0.0
1448,long_2link,redundant_4link,static_home,absolute,0,2,4,6.070598979733713,1.1827844896970645,-0.6435320046760378,0.037186986676733834,0.03144020387304343,0,0.030142101813536062,0.0
1448,long_2link,redundant_4link,target_ik,absolute,0,2,4,6.070598979733713,7.869893793932369e-05,0.9999989870924093,2.474310732103267e-06,0.03144020387304343,0,2.474310732103267e-06,0.0
1448,long_2link,redundant_4link,ejar_absolute,absolute,0,2,4,6.070598979733713,0.01396477074955949,0.9999604430233714,0.00043905525337123463,0.03144020387304343,0,0.00043905525337123463,0.0
1448,long_2link,redundant_4link,ejar_capability,token,0,2,4,6.070598979733713,0.0014142088951665304,0.999998782985475,7.133346461090039e-05,0.050440542016454794,0,7.133346461090039e-05,0.007320091049173116
1449,wide_2link,large_6link,raw_joint,absolute,0,2,6,1.4870340970840825,1.5066000209008037,0.1355664104335367,0.04671888646399635,0.031009481155763473,0,0.0,0.0
1449,wide_2link,large_6link,normalized_copy,absolute,0,2,6,1.4870340970840825,1.1012484554824633,0.23711120302478914,0.03414914432934553,0.031009481155763473,0,0.0,0.0
1449,wide_2link,large_6link,link_scaled,absolute,0,2,6,1.4870340970840825,1.0025788517073426,0.237111020757083,0.031089451011764673,0.031009481155763473,0,0.0,0.0
1449,wide_2link,large_6link,static_home,absolute,0,2,6,1.4870340970840825,1.1777743256068094,-0.23028250832805947,0.036522171933420715,0.031009481155763473,0,0.006772217263607262,0.0
1449,wide_2link,large_6link,target_ik,absolute,0,2,6,1.4870340970840825,1.0032063208915014e-05,0.9999989600433431,3.1108908506234134e-07,0.031009481155763473,0,3.1108908506234134e-07,0.0
1449,wide_2link,large_6link,ejar_absolute,absolute,0,2,6,1.4870340970840825,0.0034067548133058716,0.9999984959076126,0.00010564170259226975,0.031009481155763473,0,0.00010564170259226975,0.0
1449,wide_2link,large_6link,ejar_capability,token,0,2,6,1.4870340970840825,0.002551055903675156,0.9999982520359063,7.120973269152236e-05,0.027913825815372686,0,7.120973269152236e-05,0.002948857380929634
1450,asym_3link,heavy_3link,raw_joint,absolute,0,3,3,13.56320187324629,1.4868682807463867,0.16719117951388496,0.035866132531069135,0.02412192896212472,0,0.0,0.0
1450,asym_3link,heavy_3link,normalized_copy,absolute,0,3,3,13.56320187324629,1.2895081150865273,0.12148898543653629,0.031105424437708674,0.02412192896212472,0,0.0,0.0
1450,asym_3link,heavy_3link,link_scaled,absolute,0,3,3,13.56320187324629,1.140152534970344,0.12148890053055562,0.027502679594693595,0.02412192896212472,0,0.0,0.0
1450,asym_3link,heavy_3link,static_home,absolute,0,3,3,13.56320187324629,0.9575092707686137,0.32270611604924365,0.023096971567565613,0.02412192896212472,0,0.02121565293738488,0.0
1450,asym_3link,heavy_3link,target_ik,absolute,0,3,3,13.56320187324629,0.5561127218540752,0.9999960815123382,0.013414512127610547,0.02412192896212472,1,0.013414512127610547,0.0
1450,asym_3link,heavy_3link,ejar_absolute,absolute,0,3,3,13.56320187324629,0.5870446622657362,0.9992744509659358,0.014160650227813248,0.02412192896212472,1,0.014160650227813248,0.0
1450,asym_3link,heavy_3link,ejar_capability,token,0,3,3,13.56320187324629,0.08149296227073358,0.9981605071277575,0.00030169340823767285,0.0037020782941038968,0,0.00030169340823767285,0.1123414406299977
1451,heavy_3link,snake_6link,raw_joint,absolute,0,3,6,5.376016935790575,1.001375905418985,0.20961502967548168,0.03987831472915136,0.03982352033034987,0,0.0,0.0
1451,heavy_3link,snake_6link,normalized_copy,absolute,0,3,6,5.376016935790575,1.2456803290487783,0.13196836293989597,0.04960737715467126,0.03982352033034987,0,0.0,0.0
1451,heavy_3link,snake_6link,link_scaled,absolute,0,3,6,5.376016935790575,1.5241872033844652,0.13196839230309465,0.060698501605427564,0.03982352033034987,0,0.0,0.0
1451,heavy_3link,snake_6link,static_home,absolute,0,3,6,5.376016935790575,1.3061423138863448,-0.13087053778603666,0.052015186297525384,0.03982352033034987,0,0.01602071907325389,0.0
1451,heavy_3link,snake_6link,target_ik,absolute,0,3,6,5.376016935790575,0.11805020605206647,0.9999992849891449,0.004701174898766666,0.03982352033034987,1,0.004701174898766666,0.0
1451,heavy_3link,snake_6link,ejar_absolute,absolute,0,3,6,5.376016935790575,0.15788788183929592,0.9999967799979705,0.00628765143023096,0.03982352033034987,1,0.00628765143023096,0.0
1451,heavy_3link,snake_6link,ejar_capability,token,0,3,6,5.376016935790575,0.005621927233949989,0.9999862823876734,0.00023004472066703833,0.040919191137143325,0,0.00023004472066703833,0.015260889557022228
1452,teacher_2link,asym_3link,raw_joint,absolute,1,2,3,236.22087338560786,2.14029209465242,-0.5608310394086005,0.09020649639754531,0.04214681467199578,0,0.0,0.0
1452,teacher_2link,asym_3link,normalized_copy,absolute,1,2,3,236.22087338560786,1.91318153024331,-0.560273188130645,0.08063450930223161,0.04214681467199578,0,0.0,0.0
1452,teacher_2link,asym_3link,link_scaled,absolute,1,2,3,236.22087338560786,1.9516659738102031,-0.5602731976916989,0.08225650605148478,0.04214681467199578,0,0.0,0.0
1452,teacher_2link,asym_3link,static_home,absolute,1,2,3,236.22087338560786,0.8286395535396547,0.5609716910290572,0.034924518521560706,0.04214681467199578,0,0.03587569345965972,0.0
1452,teacher_2link,asym_3link,target_ik,absolute,1,2,3,236.22087338560786,0.9778783757129288,0.9959014072936285,0.04121445965080345,0.04214681467199578,1,0.04121445965080345,0.0
1452,teacher_2link,asym_3link,ejar_absolute,absolute,1,2,3,236.22087338560786,0.8129052382045394,0.5920826234893852,0.034261367233406545,0.04214681467199578,1,0.034261367233406545,0.0
1452,teacher_2link,asym_3link,ejar_capability,token,1,2,3,236.22087338560786,0.017420289852797012,0.999848001279831,0.0007888401197240473,0.04528283449756152,0,0.0007888401197240473,0.5468719035189168
