trial,mismatch,method,target,assumed_relative_error,true_relative_error,residual_gap,clipped
99,drop_y,ejar_correct_map,long_2link,0.24117857314497082,0.24117857314497082,0.0,0
99,drop_y,ejar_assumed_map,long_2link,0.18534053135971676,0.42292237021769635,0.00045410611637130926,0
100,identity,raw_joint,needle_5link,2.6530475346965217,2.6530475346965217,0.0,1
100,identity,ejar_correct_map,needle_5link,0.7787020161668087,0.7787020161668087,0.0,1
100,identity,ejar_assumed_map,needle_5link,0.7787020161668087,0.7787020161668087,0.0,1
101,rotate_30,raw_joint,heavy_3link,1.726948768585659,1.726948768585659,0.0,0
101,rotate_30,ejar_correct_map,heavy_3link,0.12149511806765334,0.12149511806765334,0.0,1
101,rotate_30,ejar_assumed_map,heavy_3link,0.015250352614886047,0.5275912117976521,0.014936531919674026,0
102,scale_x2,raw_joint,short_2link,1.218363866216402,1.218363866216402,0.0,0
102,scale_x2,ejar_correct_map,short_2link,0.8290222160692272,0.8290222160692272,0.0,1
102,scale_x2,ejar_assumed_map,short_2link,0.8787101717044322,0.8226612537918921,0.025804568272331685,1
103,swap_axes,raw_joint,soft_5link,1.6062912513421355,1.6062912513421355,0.0,0
103,swap_axes,ejar_correct_map,soft_5link,0.013473633814683346,0.013473633814683346,0.0,0
103,swap_axes,ejar_assumed_map,soft_5link,0.012198244990159311,1.914890803340506,0.06138365299605008,0
104,drop_y,raw_joint,asym_3link,1.2030720354983317,1.2030720354983317,0.0,0
104,drop_y,ejar_correct_map,asym_3link,0.1385552867581677,0.1385552867581677,0.0,1
104,drop_y,ejar_assumed_map,asym_3link,0.0010953244455014458,0.8406304684383115,0.050607035840972224,0
105,identity,raw_joint,large_6link,1.551501506278185,1.551501506278185,0.0,0
105,identity,ejar_correct_map,large_6link,0.9030031082335085,0.9030031082335085,0.0,1
105,identity,ejar_assumed_map,large_6link,0.9030031082335085,0.9030031082335085,0.0,1
106,rotate_30,raw_joint,long_4link,0.40723532118395256,0.40723532118395256,0.0,0
106,rotate_30,ejar_correct_map,long_4link,0.007535992455392417,0.007535992455392417,0.0,0
106,rotate_30,ejar_assumed_map,long_4link,0.0011011029147225226,0.5182453065105991,0.018084948575994245,0
107,scale_x2,raw_joint,wide_2link,1.1692481588697712,1.1692481588697712,0.0,0
107,scale_x2,ejar_correct_map,wide_2link,0.6722137658022918,0.6722137658022918,0.0,1
107,scale_x2,ejar_assumed_map,wide_2link,0.836336471551967,0.6727849014315259,0.06149559062594797,1
108,swap_axes,raw_joint,snake_6link,0.8923311769646308,0.8923311769646308,0.0,0
108,swap_axes,ejar_correct_map,snake_6link,0.0045281387263898035,0.0045281387263898035,0.0,0
108,swap_axes,ejar_assumed_map,snake_6link,0.006226890440059739,1.0995097075820977,0.04875990029306253,0
109,drop_y,raw_joint,redundant_4link,1.4658580364295424,1.4658580364295424,0.0,0
109,drop_y,ejar_correct_map,redundant_4link,0.004154438500386106,0.004154438500386106,0.0,0
109,drop_y,ejar_assumed_map,redundant_4link,0.0036654308427726554,0.9457858825675158,0.05046600479739079,0
110,identity,raw_joint,long_2link,1.5485405482379704,1.5485405482379704,0.0,0
110,identity,ejar_correct_map,long_2link,0.9497964934872747,0.9497964934872747,0.0,1
110,identity,ejar_assumed_map,long_2link,0.9497964934872747,0.9497964934872747,0.0,1
111,rotate_30,raw_joint,needle_5link,0.6440427257815647,0.6440427257815647,0.0,0
111,rotate_30,ejar_correct_map,needle_5link,0.002551747420609121,0.002551747420609121,0.0,0
111,rotate_30,ejar_assumed_map,needle_5link,0.005534538032801289,0.5126938610776124,0.015212157410459396,0
112,scale_x2,raw_joint,heavy_3link,0.6631533636077385,0.6631533636077385,0.0,0
112,scale_x2,ejar_correct_map,heavy_3link,0.003627131807508288,0.003627131807508288,0.0,0
112,scale_x2,ejar_assumed_map,heavy_3link,0.004840577949365182,0.713644850469061,0.007654804283712118,0
113,swap_axes,raw_joint,short_2link,0.3284038606477524,0.3284038606477524,0.0,0
113,swap_axes,ejar_correct_map,short_2link,0.018376293301430525,0.018376293301430525,0.0,0
113,swap_axes,ejar_assumed_map,short_2link,0.015075941436868369,1.6830047532861663,0.02158801495434552,0
114,drop_y,raw_joint,soft_5link,0.6692037046194086,0.6692037046194086,0.0,0
114,drop_y,ejar_correct_map,soft_5link,0.007642756017303743,0.007642756017303743,0.0,0
114,drop_y,ejar_assumed_map,soft_5link,0.010391333933768928,0.5993133880880255,0.014503518603996736,0
115,identity,raw_joint,asym_3link,1.2563394787895426,1.2563394787895426,0.0,1
115,identity,ejar_correct_map,asym_3link,0.4844727217310527,0.4844727217310527,0.0,1
115,identity,ejar_assumed_map,asym_3link,0.4844727217310527,0.4844727217310527,0.0,1
116,rotate_30,raw_joint,large_6link,0.5383699479800417,0.5383699479800417,0.0,0
116,rotate_30,ejar_correct_map,large_6link,0.01666905870282632,0.01666905870282632,0.0,0
116,rotate_30,ejar_assumed_map,large_6link,0.004988993913911744,0.5218534331149134,0.011551389335734852,0
117,scale_x2,raw_joint,long_4link,1.762341487257968,1.762341487257968,0.0,0
117,scale_x2,ejar_correct_map,long_4link,0.005047748178414967,0.005047748178414967,0.0,0
117,scale_x2,ejar_assumed_map,long_4link,0.13925961002361328,0.7208619769946739,0.01592027750663104,1
118,swap_axes,raw_joint,wide_2link,0.429791223457723,0.429791223457723,0.0,0
118,swap_axes,ejar_correct_map,wide_2link,0.004357728068269001,0.004357728068269001,0.0,0
118,swap_axes,ejar_assumed_map,wide_2link,0.0020318646755533203,0.4600090079903338,0.010050821153338857,0
119,drop_y,raw_joint,snake_6link,2.464120396563941,2.464120396563941,0.0,0
119,drop_y,ejar_correct_map,snake_6link,0.0021455527407534735,0.0021455527407534735,0.0,0
119,drop_y,ejar_assumed_map,snake_6link,0.0014933342318458067,0.46167065119804496,0.013795755912951221,0
120,identity,raw_joint,redundant_4link,0.39488146940550894,0.39488146940550894,0.0,0
120,identity,ejar_correct_map,redundant_4link,0.5369555871061766,0.5369555871061766,0.0,1
120,identity,ejar_assumed_map,redundant_4link,0.5369555871061766,0.5369555871061766,0.0,1
121,rotate_30,raw_joint,long_2link,2.4026465751822164,2.4026465751822164,0.0,0
121,rotate_30,ejar_correct_map,long_2link,0.08135335484510978,0.08135335484510978,0.0,1
121,rotate_30,ejar_assumed_map,long_2link,0.007171619691195944,0.5201626115214258,0.01951655802555669,0
122,scale_x2,raw_joint,needle_5link,0.9359922699429584,0.9359922699429584,0.0,0
122,scale_x2,ejar_correct_map,needle_5link,0.270785106749206,0.270785106749206,0.0,1
122,scale_x2,ejar_assumed_map,needle_5link,0.39808083941250594,0.5147466525317277,0.002870144630659339,1
123,swap_axes,raw_joint,heavy_3link,0.8351672855713486,0.8351672855713486,0.0,0
123,swap_axes,ejar_correct_map,heavy_3link,0.011005397450314617,0.011005397450314617,0.0,0
123,swap_axes,ejar_assumed_map,heavy_3link,0.22395297571765044,1.7660481967459376,0.07020466681603982,1
124,drop_y,raw_joint,short_2link,1.7188508312235034,1.7188508312235034,0.0,0
124,drop_y,ejar_correct_map,short_2link,0.009803157469990229,0.009803157469990229,0.0,0
124,drop_y,ejar_assumed_map,short_2link,0.009736764923610471,0.012371797172588885,0.00010386295779573522,0
125,identity,raw_joint,soft_5link,0.7507398537102913,0.7507398537102913,0.0,0
125,identity,ejar_correct_map,soft_5link,0.1376426724816619,0.1376426724816619,0.0,1
125,identity,ejar_assumed_map,soft_5link,0.1376426724816619,0.1376426724816619,0.0,1
126,rotate_30,raw_joint,asym_3link,1.6836166715267589,1.6836166715267589,0.0,0
126,rotate_30,ejar_correct_map,asym_3link,0.005072071630546179,0.005072071630546179,0.0,0
126,rotate_30,ejar_assumed_map,asym_3link,0.001314434457081007,0.5180858296453437,0.009854992833441673,0
127,scale_x2,raw_joint,large_6link,2.2770049329215047,2.2770049329215047,0.0,0
127,scale_x2,ejar_correct_map,large_6link,0.0051361747339708,0.0051361747339708,0.0,0
127,scale_x2,ejar_assumed_map,large_6link,0.004515274921025022,0.7085097639921605,0.011012062134842831,0
128,swap_axes,raw_joint,long_4link,1.427333375278897,1.427333375278897,0.0,0
128,swap_axes,ejar_correct_map,long_4link,0.24167775210999665,0.24167775210999665,0.0,1
128,swap_axes,ejar_assumed_map,long_4link,0.283169539336063,0.6543451451499464,0.0293266595883458,1
129,drop_y,raw_joint,wide_2link,0.526098020501131,0.526098020501131,0.0,0
129,drop_y,ejar_correct_map,wide_2link,0.1534625891279361,0.1534625891279361,0.0,1
129,drop_y,ejar_assumed_map,wide_2link,0.029237083645725866,0.8721772508313985,0.035807403389517684,0
130,identity,raw_joint,snake_6link,1.9909723248502655,1.9909723248502655,0.0,0
130,identity,ejar_correct_map,snake_6link,0.015409525886352539,0.015409525886352539,0.0,0
130,identity,ejar_assumed_map,snake_6link,0.015409525886352539,0.015409525886352539,0.0,0
131,rotate_30,raw_joint,redundant_4link,1.618274589690201,1.618274589690201,0.0,0
131,rotate_30,ejar_correct_map,redundant_4link,0.2558008270317843,0.2558008270317843,0.0,1
131,rotate_30,ejar_assumed_map,redundant_4link,0.0009602981437660001,0.5174363121299017,0.05212559377654784,0
132,scale_x2,raw_joint,long_2link,1.5085246416272788,1.5085246416272788,0.0,0
132,scale_x2,ejar_correct_map,long_2link,0.5769370840729046,0.5769370840729046,0.0,1
132,scale_x2,ejar_assumed_map,long_2link,0.7435384639186902,0.6718059935591932,0.030037178595465626,1
133,swap_axes,raw_joint,needle_5link,1.372466555977416,1.372466555977416,0.0,1
133,swap_axes,ejar_correct_map,needle_5link,0.22187006440865129,0.22187006440865129,0.0,1
133,swap_axes,ejar_assumed_map,needle_5link,0.0063654902261023995,0.6824293051030675,0.033397493362430634,0
134,drop_y,raw_joint,heavy_3link,0.39668505614013666,0.39668505614013666,0.0,0
134,drop_y,ejar_correct_map,heavy_3link,0.002804425084418482,0.002804425084418482,0.0,0
134,drop_y,ejar_assumed_map,heavy_3link,0.004360448077728638,0.4077169856500935,0.03070670849395139,0
135,identity,raw_joint,short_2link,0.5463994854501882,0.5463994854501882,0.0,0
135,identity,ejar_correct_map,short_2link,0.43652522753994777,0.43652522753994777,0.0,0
135,identity,ejar_assumed_map,short_2link,0.43652522753994777,0.43652522753994777,0.0,0
136,rotate_30,raw_joint,soft_5link,0.42980516275573344,0.42980516275573344,0.0,0
136,rotate_30,ejar_correct_map,soft_5link,0.3002056232493713,0.3002056232493713,0.0,1
136,rotate_30,ejar_assumed_map,soft_5link,0.5850867800979945,0.6702284471842445,0.008598827642895525,1
137,scale_x2,raw_joint,asym_3link,0.910907943431859,0.910907943431859,0.0,0
137,scale_x2,ejar_correct_map,asym_3link,0.001390839674983154,0.001390839674983154,0.0,0
137,scale_x2,ejar_assumed_map,asym_3link,0.00281180604451666,0.4101952499683683,0.014071681638143303,0
138,swap_axes,raw_joint,large_6link,1.6106515584402872,1.6106515584402872,0.0,1
138,swap_axes,ejar_correct_map,large_6link,0.24232390394531864,0.24232390394531864,0.0,1
138,swap_axes,ejar_assumed_map,large_6link,0.003168143314131752,1.4180711738950011,0.11575208636669204,0
139,drop_y,raw_joint,long_4link,2.8004730398952473,2.8004730398952473,0.0,0
139,drop_y,ejar_correct_map,long_4link,0.10347674787197575,0.10347674787197575,0.0,1
139,drop_y,ejar_assumed_map,long_4link,0.26549871174664574,0.278588323248456,0.000527607786990382,1
140,identity,raw_joint,wide_2link,0.3912000102288787,0.3912000102288787,0.0,0
140,identity,ejar_correct_map,wide_2link,0.005781418382742496,0.005781418382742496,0.0,0
140,identity,ejar_assumed_map,wide_2link,0.005781418382742496,0.005781418382742496,0.0,0
141,rotate_30,raw_joint,snake_6link,1.9710340922325813,1.9710340922325813,0.0,0
141,rotate_30,ejar_correct_map,snake_6link,0.006807895344803058,0.006807895344803058,0.0,0
141,rotate_30,ejar_assumed_map,snake_6link,0.004187624195467524,0.5199560174399238,0.017996679077894477,0
142,scale_x2,raw_joint,redundant_4link,0.9047729522954503,0.9047729522954503,0.0,0
142,scale_x2,ejar_correct_map,redundant_4link,0.004557378950248747,0.004557378950248747,0.0,0
142,scale_x2,ejar_assumed_map,redundant_4link,0.40666970227184046,0.24723150553178275,0.0383441179049261,1
143,swap_axes,raw_joint,long_2link,0.8270311525129528,0.8270311525129528,0.0,0
143,swap_axes,ejar_correct_map,long_2link,0.0340837853828117,0.0340837853828117,0.0,0
143,swap_axes,ejar_assumed_map,long_2link,0.035333702045471295,0.030440525782224913,0.00010173465251907992,0
144,drop_y,raw_joint,needle_5link,0.6394216764762458,0.6394216764762458,0.0,1
144,drop_y,ejar_correct_map,needle_5link,0.004864477018793755,0.004864477018793755,0.0,0
144,drop_y,ejar_assumed_map,needle_5link,0.008493503345284993,0.2325365356572355,0.008330831372620496,0
145,identity,raw_joint,heavy_3link,1.6134352196721977,1.6134352196721977,0.0,0
145,identity,ejar_correct_map,heavy_3link,0.0432668287934862,0.0432668287934862,0.0,0
145,identity,ejar_assumed_map,heavy_3link,0.0432668287934862,0.0432668287934862,0.0,0
146,rotate_30,raw_joint,short_2link,0.8316414099823507,0.8316414099823507,0.0,0
146,rotate_30,ejar_correct_map,short_2link,0.9394359166703942,0.9394359166703942,0.0,1
146,rotate_30,ejar_assumed_map,short_2link,0.9792066263403213,0.9791563956149848,3.491049962500714e-06,1
147,scale_x2,raw_joint,soft_5link,4.995020381113675,4.995020381113675,0.0,0
147,scale_x2,ejar_correct_map,soft_5link,0.0026933764870123895,0.0026933764870123895,0.0,0
147,scale_x2,ejar_assumed_map,soft_5link,0.0016501503615268007,0.3310937403877928,0.0025662939345969206,0
148,swap_axes,raw_joint,asym_3link,1.0254478066020603,1.0254478066020603,0.0,0
148,swap_axes,ejar_correct_map,asym_3link,0.0036196947093759175,0.0036196947093759175,0.0,0
148,swap_axes,ejar_assumed_map,asym_3link,0.005861094365250856,1.1959380931868182,0.03473930660263624,0
149,drop_y,raw_joint,large_6link,2.566826640402198,2.566826640402198,0.0,0
149,drop_y,ejar_correct_map,large_6link,0.08940251536769452,0.08940251536769452,0.0,1
149,drop_y,ejar_assumed_map,large_6link,0.015427207954691798,0.6884300829419981,0.03321450031703926,0
150,identity,raw_joint,long_4link,0.6886290594719734,0.6886290594719734,0.0,0
150,identity,ejar_correct_map,long_4link,0.18583491284818296,0.18583491284818296,0.0,0
150,identity,ejar_assumed_map,long_4link,0.18583491284818296,0.18583491284818296,0.0,0
151,rotate_30,raw_joint,wide_2link,0.966541154109209,0.966541154109209,0.0,0
151,rotate_30,ejar_correct_map,wide_2link,0.4585771728908487,0.4585771728908487,0.0,1
151,rotate_30,ejar_assumed_map,wide_2link,0.1617550988374348,0.5050226891966454,0.024287875541809615,1
152,scale_x2,raw_joint,snake_6link,0.6764493238857351,0.6764493238857351,0.0,0
152,scale_x2,ejar_correct_map,snake_6link,0.03289734402694627,0.03289734402694627,0.0,0
152,scale_x2,ejar_assumed_map,snake_6link,0.27769640321925554,0.44660297172802166,0.002018308210019965,1
153,swap_axes,raw_joint,redundant_4link,0.6923950271521101,0.6923950271521101,0.0,0
153,swap_axes,ejar_correct_map,redundant_4link,0.19602000415023121,0.19602000415023121,0.0,1
153,swap_axes,ejar_assumed_map,redundant_4link,0.11074968536179194,1.886363266519096,0.06792433175216973,1
154,drop_y,raw_joint,long_2link,1.7560325500575757,1.7560325500575757,0.0,0
154,drop_y,ejar_correct_map,long_2link,0.6273928936800782,0.6273928936800782,0.0,1
154,drop_y,ejar_assumed_map,long_2link,0.584793949612112,0.7552284154576662,0.016039770269169702,1
155,identity,raw_joint,needle_5link,1.4942850819535742,1.4942850819535742,0.0,0
155,identity,ejar_correct_map,needle_5link,0.1470150236852847,0.1470150236852847,0.0,1
155,identity,ejar_assumed_map,needle_5link,0.1470150236852847,0.1470150236852847,0.0,1
156,rotate_30,raw_joint,heavy_3link,1.0009980101582556,1.0009980101582556,0.0,0
156,rotate_30,ejar_correct_map,heavy_3link,0.5399098249461357,0.5399098249461357,0.0,1
156,rotate_30,ejar_assumed_map,heavy_3link,0.6029998104832189,0.6849045136298204,0.005101490700118054,1
157,scale_x2,raw_joint,short_2link,1.4814533777450412,1.4814533777450412,0.0,0
157,scale_x2,ejar_correct_map,short_2link,0.9858950713767978,0.9858950713767978,0.0,1
157,scale_x2,ejar_assumed_map,short_2link,0.9720333294955747,0.9892555993208925,0.03813742358053818,1
158,swap_axes,raw_joint,soft_5link,1.3610469000502905,1.3610469000502905,0.0,0
158,swap_axes,ejar_correct_map,soft_5link,0.040689636713524685,0.040689636713524685,0.0,0
158,swap_axes,ejar_assumed_map,soft_5link,0.0190669957719713,1.5575596134964274,0.016737491070986526,0
159,drop_y,raw_joint,asym_3link,0.3524192487330606,0.3524192487330606,0.0,0
159,drop_y,ejar_correct_map,asym_3link,0.002711617698129711,0.002711617698129711,0.0,0
159,drop_y,ejar_assumed_map,asym_3link,0.14882921018244694,0.4234805389821649,0.017139173365931563,1
160,identity,raw_joint,large_6link,1.6368933733730031,1.6368933733730031,0.0,1
160,identity,ejar_correct_map,large_6link,0.4644820291229611,0.4644820291229611,0.0,1
160,identity,ejar_assumed_map,large_6link,0.4644820291229611,0.4644820291229611,0.0,1
161,rotate_30,raw_joint,long_4link,0.5920902742314909,0.5920902742314909,0.0,0
161,rotate_30,ejar_correct_map,long_4link,0.005276689522158352,0.005276689522158352,0.0,0
161,rotate_30,ejar_assumed_map,long_4link,0.14902202267214626,0.49687679635811244,0.026249014514515973,1
162,scale_x2,raw_joint,wide_2link,1.5080462870822935,1.5080462870822935,0.0,0
162,scale_x2,ejar_correct_map,wide_2link,0.884486126854723,0.884486126854723,0.0,1
162,scale_x2,ejar_assumed_map,wide_2link,0.9269374470444317,0.9025847846639544,0.034523255766093594,1
163,swap_axes,raw_joint,snake_6link,2.472178378239006,2.472178378239006,0.0,0
163,swap_axes,ejar_correct_map,snake_6link,0.0015903058959927446,0.0015903058959927446,0.0,0
163,swap_axes,ejar_assumed_map,snake_6link,0.0036562274601483814,1.9574019716808844,0.10188445420311726,0
164,drop_y,raw_joint,redundant_4link,1.7579057802201532,1.7579057802201532,0.0,0
164,drop_y,ejar_correct_map,redundant_4link,0.02144973635314132,0.02144973635314132,0.0,0
164,drop_y,ejar_assumed_map,redundant_4link,0.015549635239303493,0.9088071771762747,0.008947220778520925,0
165,identity,raw_joint,long_2link,1.570556049309268,1.570556049309268,0.0,0
165,identity,ejar_correct_map,long_2link,0.8013004803716042,0.8013004803716042,0.0,1
165,identity,ejar_assumed_map,long_2link,0.8013004803716042,0.8013004803716042,0.0,1
166,rotate_30,raw_joint,needle_5link,0.6805360312345441,0.6805360312345441,0.0,1
166,rotate_30,ejar_correct_map,needle_5link,0.006223498913484682,0.006223498913484682,0.0,0
166,rotate_30,ejar_assumed_map,needle_5link,0.003362798298416163,0.5179992749374132,0.006764078729789114,0
167,scale_x2,raw_joint,heavy_3link,1.4301196637210583,1.4301196637210583,0.0,0
167,scale_x2,ejar_correct_map,heavy_3link,0.9226965758946859,0.9226965758946859,0.0,1
167,scale_x2,ejar_assumed_map,heavy_3link,0.9559883167467869,0.9230864506594769,0.06818663280663888,1
168,swap_axes,raw_joint,short_2link,1.65744330894221,1.65744330894221,0.0,0
168,swap_axes,ejar_correct_map,short_2link,0.022202435993007648,0.022202435993007648,0.0,0
168,swap_axes,ejar_assumed_map,short_2link,0.016031356920815868,1.031833579052929,0.014938299534420642,0
