trial,scenario,method,relative_effect_error,absolute_error,effect_cosine,clipped
2497,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2498,same_geometry_diff_limits,normalized_copy,1.6221322357833365,0.028833506524196213,-0.999555649172106,0
2498,same_geometry_diff_limits,ejar_absolute,0.017865982384379968,0.0003175690047195388,0.9999115841861675,0
2499,same_limits_diff_geometry,normalized_copy,0.182392610530655,0.0027929243050883908,0.9968112602750117,0
2499,same_limits_diff_geometry,ejar_absolute,0.07642658253260434,0.0011702977400736257,0.9970714579102503,0
2500,matched_morphology,normalized_copy,0.0,0.0,0.9999998494105843,0
2500,matched_morphology,ejar_absolute,0.0021333905942335636,0.00017384937141170704,0.9999983005953433,0
2501,random_map,normalized_copy,0.892137912600922,0.04249525183856511,0.46678914755811146,0
2501,random_map,ejar_absolute,0.8936588049415051,0.042567696582947734,0.9657876612707779,0
2502,zero_effect,normalized_copy,0.0,0.0,0.0,0
2502,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2503,same_geometry_diff_limits,normalized_copy,0.8236501999107865,0.043415701347393226,0.5705315630720286,0
2503,same_geometry_diff_limits,ejar_absolute,0.49872075131350546,0.026288236434738908,0.9999319862090136,1
2504,same_limits_diff_geometry,normalized_copy,0.6139517625846577,0.029035070771831154,0.8190973723021171,0
2504,same_limits_diff_geometry,ejar_absolute,0.6534933468623699,0.03090507549842462,0.9985621366484481,1
2505,matched_morphology,normalized_copy,0.0,0.0,0.999999663281543,0
2505,matched_morphology,ejar_absolute,0.0008464071036452544,4.612599771091184e-05,0.999999539801402,0
2506,random_map,normalized_copy,0.6262842442327747,0.039063610579944355,0.8673545229104869,0
2506,random_map,ejar_absolute,1.50313819302304,0.09375615874230617,-0.9971496650513093,0
2507,zero_effect,normalized_copy,0.0,0.0,0.0,0
2507,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2508,same_geometry_diff_limits,normalized_copy,0.5791696265161016,0.017033963320633602,0.8282259220052137,0
2508,same_geometry_diff_limits,ejar_absolute,0.3162167155105747,0.009300252787390623,0.9999837165495106,1
2509,same_limits_diff_geometry,normalized_copy,1.5267806299490918,0.12933521013683769,-0.5794454234979916,0
2509,same_limits_diff_geometry,ejar_absolute,0.7808914506050171,0.06615014487145247,0.9998659079613904,1
2510,matched_morphology,normalized_copy,0.0,0.0,0.9999999296485133,0
2510,matched_morphology,ejar_absolute,0.002502621283535426,0.00029837228621519557,0.9999968879678951,0
2511,random_map,normalized_copy,1.173021824662586,0.043176885955992166,0.6301255737233009,0
2511,random_map,ejar_absolute,1.8100886253688897,0.06662620294406865,-0.6332307527451009,0
2512,zero_effect,normalized_copy,0.0,0.0,0.0,0
2512,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2513,same_geometry_diff_limits,normalized_copy,1.1164974990004952,0.036605681428644725,0.09107187957213456,0
2513,same_geometry_diff_limits,ejar_absolute,0.6573026072818328,0.021550437744747398,0.9998469614597936,1
2514,same_limits_diff_geometry,normalized_copy,1.4098564022907951,0.026968709348354478,-0.47050359993687246,0
2514,same_limits_diff_geometry,ejar_absolute,0.3487017809917808,0.006670209083379564,0.999955032195674,1
2515,matched_morphology,normalized_copy,0.0,0.0,0.9999998322047401,0
2515,matched_morphology,ejar_absolute,0.004152849221156544,0.00032059466320651027,0.9999915884782588,0
2516,random_map,normalized_copy,0.7204254735108061,0.05251966985155778,0.72866335059492,0
2516,random_map,ejar_absolute,2.95074540623486,0.21511201401060823,-0.7324415403124936,1
2517,zero_effect,normalized_copy,0.0,0.0,0.0,0
2517,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2518,same_geometry_diff_limits,normalized_copy,0.5720026375533225,0.04832199611662984,0.8727161235861812,0
2518,same_geometry_diff_limits,ejar_absolute,0.5447965577112498,0.0460236639094557,0.9999710132341747,1
2519,same_limits_diff_geometry,normalized_copy,1.432613731072365,0.051377792323253985,0.06840004732021056,0
2519,same_limits_diff_geometry,ejar_absolute,0.5578912127970144,0.020007639357608145,0.9999815223530855,1
2520,matched_morphology,normalized_copy,0.0,0.0,0.9999988054051253,0
2520,matched_morphology,ejar_absolute,0.0059333202121393015,0.0001716671587429352,0.9999867281170486,0
2521,random_map,normalized_copy,2.091775841766223,0.14304343565525407,-0.9265005664206007,0
2521,random_map,ejar_absolute,2.064734373663048,0.141194239185247,-0.9216876878119377,1
2522,zero_effect,normalized_copy,0.0,0.0,0.0,0
2522,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2523,same_geometry_diff_limits,normalized_copy,0.5453502944812489,0.04919754319976751,0.8549884629778143,0
2523,same_geometry_diff_limits,ejar_absolute,0.8767383379731002,0.07909296592267091,0.9412554252220982,1
2524,same_limits_diff_geometry,normalized_copy,0.6816665907798165,0.011545742308562874,0.9642332795651462,0
2524,same_limits_diff_geometry,ejar_absolute,0.007977430664035758,0.00013511790071157412,0.9999684071214021,0
2525,matched_morphology,normalized_copy,0.0,0.0,0.9999996145530174,0
2525,matched_morphology,ejar_absolute,0.003255419630302634,0.00016581529110584387,0.9999958762372232,0
2526,random_map,normalized_copy,1.4164827567373424,0.10590220447526362,-0.11212837007613172,0
2526,random_map,ejar_absolute,0.9300516077819929,0.06953456727333822,0.3874973453524962,0
2527,zero_effect,normalized_copy,0.0,0.0,0.0,0
2527,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2528,same_geometry_diff_limits,normalized_copy,1.462576458560792,0.1426829442573508,-0.6422540550390957,0
2528,same_geometry_diff_limits,ejar_absolute,0.8551970069239492,0.08342950288428373,0.6577075034582092,1
2529,same_limits_diff_geometry,normalized_copy,1.0706417769412155,0.008919420663664895,0.5772776427145362,0
2529,same_limits_diff_geometry,ejar_absolute,0.017212489443245136,0.00014339570650027413,0.999886261717231,0
2530,matched_morphology,normalized_copy,0.0,0.0,0.9999999145336086,0
2530,matched_morphology,ejar_absolute,0.003307266653076771,0.0003577433042376417,0.9999946956837593,0
2531,random_map,normalized_copy,0.5585337113473237,0.01949784662388066,0.8963084802207956,0
2531,random_map,ejar_absolute,0.8294406902643717,0.02895493509848986,0.9129720844336684,0
2532,zero_effect,normalized_copy,0.0,0.0,0.0,0
2532,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2533,same_geometry_diff_limits,normalized_copy,0.6117476414753749,0.04876395234432861,0.7930665769182365,0
2533,same_geometry_diff_limits,ejar_absolute,0.6576703393133065,0.05242456678248341,0.7984097040067477,1
2534,same_limits_diff_geometry,normalized_copy,0.9132714687712081,0.05947846074280128,0.4792913235874908,0
2534,same_limits_diff_geometry,ejar_absolute,0.6959807803104724,0.04532701057127964,0.9998819653028568,1
2535,matched_morphology,normalized_copy,0.0,0.0,0.9999996472980763,0
2535,matched_morphology,ejar_absolute,0.0018029670256454041,9.600277824280297e-05,0.9999987632679702,0
2536,random_map,normalized_copy,0.3810843875282924,0.01332968180208277,0.9459231929436862,0
2536,random_map,ejar_absolute,2.045985982198883,0.07156509950754186,-0.9089152584064196,0
2537,zero_effect,normalized_copy,0.0,0.0,0.0,0
2537,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2538,same_geometry_diff_limits,normalized_copy,1.1446449041820874,0.019945124706077833,0.11924508303460418,0
2538,same_geometry_diff_limits,ejar_absolute,0.024600206925629003,0.00042865188420822075,0.9998417299888165,0
2539,same_limits_diff_geometry,normalized_copy,1.499776839009336,0.03758999206010685,-0.37744806581149815,0
2539,same_limits_diff_geometry,ejar_absolute,0.7660052144876262,0.019198942923808596,0.9820004824536591,1
2540,matched_morphology,normalized_copy,0.0,0.0,0.9999996986727991,0
2540,matched_morphology,ejar_absolute,0.004051525631255552,0.00023339920058831432,0.999993116029078,0
2541,random_map,normalized_copy,1.3460233986560828,0.09801198751161166,-0.05712656564748889,0
2541,random_map,ejar_absolute,1.529043593589871,0.11133877891667437,-0.3203190163387901,1
2542,zero_effect,normalized_copy,0.0,0.0,0.0,0
2542,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2543,same_geometry_diff_limits,normalized_copy,1.0001743546025998,0.08212013625572602,0.3368033341553389,0
2543,same_geometry_diff_limits,ejar_absolute,0.9384788619152374,0.07705457719341292,0.980318517896146,1
2544,same_limits_diff_geometry,normalized_copy,1.8034448869739217,0.0037462682540042713,0.06515249708489196,0
2544,same_limits_diff_geometry,ejar_absolute,0.10807287062139831,0.0002244981076230193,0.9993186945115413,0
2545,matched_morphology,normalized_copy,0.0,0.0,0.9999936126902667,0
2545,matched_morphology,ejar_absolute,0.007051978984305286,8.823698677438891e-05,0.9999853917332676,0
2546,random_map,normalized_copy,0.21687433289570052,0.005741763342971656,0.9997786986193288,0
2546,random_map,ejar_absolute,0.18935377820680951,0.005013154705973959,0.9836129130544526,0
2547,zero_effect,normalized_copy,0.0,0.0,0.0,0
2547,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2548,same_geometry_diff_limits,normalized_copy,1.2705411758228318,0.08697043865171133,-0.21119396744521018,0
2548,same_geometry_diff_limits,ejar_absolute,0.9636814262428522,0.06596543107433665,0.9490843301451337,1
2549,same_limits_diff_geometry,normalized_copy,2.1132151283695246,0.014926399006377846,0.3938815702042842,0
2549,same_limits_diff_geometry,ejar_absolute,0.02635569401084652,0.00018615975231988185,0.9997098900266291,0
2550,matched_morphology,normalized_copy,0.0,0.0,0.9999999288846213,0
2550,matched_morphology,ejar_absolute,0.002262170562923323,0.00026825237247742934,0.9999975331721553,0
2551,random_map,normalized_copy,0.648773602759879,0.028264733867944886,0.9984798085496831,0
2551,random_map,ejar_absolute,0.7489120167031791,0.03262740461784136,0.9711022267098056,0
2552,zero_effect,normalized_copy,0.0,0.0,0.0,0
2552,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2553,same_geometry_diff_limits,normalized_copy,0.6772726269742825,0.049325825987248016,0.7389435841293135,0
2553,same_geometry_diff_limits,ejar_absolute,0.8357857385117597,0.06087035007546535,0.9955337867744923,1
2554,same_limits_diff_geometry,normalized_copy,1.3264387616322324,0.016668867683896475,0.40526039837205,0
2554,same_limits_diff_geometry,ejar_absolute,0.8334444862446653,0.010473590085674266,0.5676075347369585,0
2555,matched_morphology,normalized_copy,0.0,0.0,0.9999996009521439,0
2555,matched_morphology,ejar_absolute,0.003519630093562532,0.00017619129734731498,0.9999936267429655,0
2556,random_map,normalized_copy,0.9322856920612546,0.01778663612417974,0.5916149878462768,0
2556,random_map,ejar_absolute,0.9975705059369349,0.019032174094706946,0.7068599270579505,0
2557,zero_effect,normalized_copy,0.0,0.0,0.0,0
2557,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2558,same_geometry_diff_limits,normalized_copy,0.42858460868646797,0.00850624671033305,0.9763310225489145,0
2558,same_geometry_diff_limits,ejar_absolute,0.020189117338847408,0.0004006994405945427,0.9999216954813632,0
2559,same_limits_diff_geometry,normalized_copy,1.1347298455793238,0.00985802319878351,0.007523074913365248,0
2559,same_limits_diff_geometry,ejar_absolute,0.5112371397321548,0.004441398631747718,0.9904236075066364,1
2560,matched_morphology,normalized_copy,0.0,0.0,0.9999998833900808,0
2560,matched_morphology,ejar_absolute,0.007998131449057167,0.0007406632041583636,0.9999680248156503,0
2561,random_map,normalized_copy,0.6562731055336377,0.003802506977235559,0.9998362819161588,0
2561,random_map,ejar_absolute,0.5930374409430268,0.0034361136970775916,0.956176544178985,0
2562,zero_effect,normalized_copy,0.0,0.0,0.0,0
2562,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2563,same_geometry_diff_limits,normalized_copy,0.551110604956779,0.038956162218581836,0.9178650758101888,0
2563,same_geometry_diff_limits,ejar_absolute,0.4478217963168549,0.03165502239555756,0.9999505162653781,1
2564,same_limits_diff_geometry,normalized_copy,1.4226907918286946,0.06772594966626176,-0.16450351368917138,0
2564,same_limits_diff_geometry,ejar_absolute,0.6709590706183265,0.031940419173170635,0.9999713302019042,1
2565,matched_morphology,normalized_copy,0.0,0.0,0.9999997207139882,0
2565,matched_morphology,ejar_absolute,0.003996610960206166,0.00023914826225563069,0.9999927957116662,0
2566,random_map,normalized_copy,2.060990283354481,0.13349151414736957,-0.44051416954618333,0
2566,random_map,ejar_absolute,1.1427394782313751,0.07401588666240407,-0.5354674065092915,1
2567,zero_effect,normalized_copy,0.0,0.0,0.0,0
2567,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2568,same_geometry_diff_limits,normalized_copy,0.8056053455786905,0.06966965141243618,0.6039240269194198,0
2568,same_geometry_diff_limits,ejar_absolute,0.6859696463714123,0.059323422323964994,0.9999695964032432,1
2569,same_limits_diff_geometry,normalized_copy,0.590256416107317,0.02554781292708593,0.8078804625116415,0
2569,same_limits_diff_geometry,ejar_absolute,0.6090700933722728,0.026362117175408185,0.9996175973235278,1
2570,matched_morphology,normalized_copy,0.0,0.0,0.9999995917897335,0
2570,matched_morphology,ejar_absolute,0.0044809616187935445,0.0002217834743480839,0.999989676567534,0
2571,random_map,normalized_copy,1.9106253106168494,0.03313723393028484,-0.18290080333198167,0
2571,random_map,ejar_absolute,0.7246107655114631,0.012567402049857661,0.9970394304398472,0
2572,zero_effect,normalized_copy,0.0,0.0,0.0,0
2572,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2573,same_geometry_diff_limits,normalized_copy,1.332163643278766,0.004192747052790991,-0.46469442867148864,0
2573,same_geometry_diff_limits,ejar_absolute,0.029082291601975035,9.15313167551092e-05,0.9997646920288548,0
2574,same_limits_diff_geometry,normalized_copy,1.0735065984650665,0.077723475260256,0.31700473788769584,0
2574,same_limits_diff_geometry,ejar_absolute,0.8581562130840282,0.0621317868864892,0.9996526716250971,1
2575,matched_morphology,normalized_copy,0.0,0.0,0.9999993442845581,0
2575,matched_morphology,ejar_absolute,0.011607673046998772,0.00045330168133691617,0.9999332148907196,0
2576,random_map,normalized_copy,2.3330455986335314,0.1622147566386493,-0.7077905562729856,0
2576,random_map,ejar_absolute,0.8174085848942786,0.056833751878072866,0.7439117241315486,1
2577,zero_effect,normalized_copy,0.0,0.0,0.0,0
2577,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2578,same_geometry_diff_limits,normalized_copy,1.5694052052246508,0.09948036843552863,-0.9999752329104772,0
2578,same_geometry_diff_limits,ejar_absolute,0.00473771473584581,0.000300310975072183,0.9999944354541564,0
2579,same_limits_diff_geometry,normalized_copy,0.8804835876191147,0.004921608256553541,0.6682737136938421,0
2579,same_limits_diff_geometry,ejar_absolute,0.029990388468777253,0.00016763622352610212,0.9998347068160841,0
2580,matched_morphology,normalized_copy,0.0,0.0,0.999999426277502,0
2580,matched_morphology,ejar_absolute,0.021074891399156623,0.0008798614514779201,0.9997849247980077,0
2581,random_map,normalized_copy,1.9770637866462089,0.16982197187360618,-0.6870246497807957,0
2581,random_map,ejar_absolute,1.3793469883700422,0.11848045927758326,-0.7547765221937931,0
2582,zero_effect,normalized_copy,0.0,0.0,0.0,0
2582,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2583,same_geometry_diff_limits,normalized_copy,1.2019850958515883,0.1190584320333794,-0.15139790161828748,0
2583,same_geometry_diff_limits,ejar_absolute,0.7801195446457998,0.07727201452387303,0.9999982706686096,1
2584,same_limits_diff_geometry,normalized_copy,0.6866933589984946,0.03896905958146727,0.8078500784159868,0
2584,same_limits_diff_geometry,ejar_absolute,0.6353553986745307,0.03605568928533785,0.8151410092568755,1
2585,matched_morphology,normalized_copy,0.0,0.0,0.9999954932671672,0
2585,matched_morphology,ejar_absolute,0.007625835042005656,0.00011359404130469653,0.9999735747268117,0
2586,random_map,normalized_copy,2.6215354767024186,0.0057699724358186094,-0.3348134574737596,0
2586,random_map,ejar_absolute,1.1799047239912988,0.002596958078509637,-0.3983057997198994,0
2587,zero_effect,normalized_copy,0.0,0.0,0.0,0
2587,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2588,same_geometry_diff_limits,normalized_copy,0.3232127487016238,0.01722129681665819,0.9982094020894486,0
2588,same_geometry_diff_limits,ejar_absolute,0.012893101374523461,0.0006869652467295041,0.999923092482054,0
2589,same_limits_diff_geometry,normalized_copy,1.512820370359855,0.022951195327774076,0.030579652557481244,0
2589,same_limits_diff_geometry,ejar_absolute,0.8512876568510537,0.012914996172258122,0.9814882420768491,1
2590,matched_morphology,normalized_copy,0.0,0.0,0.9999995910975146,0
2590,matched_morphology,ejar_absolute,0.005313359478158122,0.00026275999445068906,0.999985585989719,0
2591,random_map,normalized_copy,1.3191407961895107,0.015641096634672825,-0.5950641184864683,0
2591,random_map,ejar_absolute,0.8059446881273622,0.009556113180347988,0.660078517979869,0
2592,zero_effect,normalized_copy,0.0,0.0,0.0,0
2592,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2593,same_geometry_diff_limits,normalized_copy,0.9138266269195655,0.011048954020490756,0.7334792719790275,0
2593,same_geometry_diff_limits,ejar_absolute,0.00145465919647916,1.7588087394171495e-05,0.9999929142892493,0
2594,same_limits_diff_geometry,normalized_copy,0.8824826764492115,0.011191330738001392,0.47392997123414693,0
2594,same_limits_diff_geometry,ejar_absolute,0.04895510424065597,0.0006208311817235389,0.9997495631121204,0
2595,matched_morphology,normalized_copy,0.0,0.0,0.9999998271732025,0
2595,matched_morphology,ejar_absolute,0.0038839151600661755,0.0002954365081447563,0.9999928605921555,0
2596,random_map,normalized_copy,0.3061138533138178,0.013056084825333002,0.9521503422755322,0
2596,random_map,ejar_absolute,0.35777731404715735,0.015259586948489917,0.9856657867170076,0
2597,zero_effect,normalized_copy,0.0,0.0,0.0,0
2597,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2598,same_geometry_diff_limits,normalized_copy,0.6427748019790873,0.019449626700649897,0.8082656081613148,0
2598,same_geometry_diff_limits,ejar_absolute,0.06206908835733837,0.001878139271301371,0.999975672448865,1
2599,same_limits_diff_geometry,normalized_copy,1.0363489394947434,0.023641419463271234,0.5872711045905458,0
2599,same_limits_diff_geometry,ejar_absolute,0.5992195716301643,0.013669528383381216,0.9981973841428581,1
2600,matched_morphology,normalized_copy,0.0,0.0,0.9999992668261903,0
2600,matched_morphology,ejar_absolute,0.005982422057055903,0.00022093953225977355,0.999996289146906,0
2601,random_map,normalized_copy,0.7585255034238342,0.03744287268559968,0.8401216038508935,0
2601,random_map,ejar_absolute,0.5426960204559809,0.026788945011333158,0.8411752777144156,0
2602,zero_effect,normalized_copy,0.0,0.0,0.0,0
2602,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2603,same_geometry_diff_limits,normalized_copy,0.5465399986314355,0.04189037236408931,0.8811347672680476,0
2603,same_geometry_diff_limits,ejar_absolute,0.7281373384619164,0.05580917099708174,0.9991442458760409,1
2604,same_limits_diff_geometry,normalized_copy,1.356781484717054,0.04692787451694759,0.2950079190823114,0
2604,same_limits_diff_geometry,ejar_absolute,0.7704196419687044,0.026647000044549334,0.997039661489402,1
2605,matched_morphology,normalized_copy,0.0,0.0,0.9999973306958824,0
2605,matched_morphology,ejar_absolute,0.023706451577141595,0.0004588460184021198,0.9998596331551793,0
2606,random_map,normalized_copy,0.5210646373838991,0.02486915358197349,0.8866255423646876,0
2606,random_map,ejar_absolute,0.8724435203528786,0.041639616935409005,0.5396894679909022,0
2607,zero_effect,normalized_copy,0.0,0.0,0.0,0
2607,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2608,same_geometry_diff_limits,normalized_copy,0.720526171478596,0.0522692112265932,0.7184367928738475,0
2608,same_geometry_diff_limits,ejar_absolute,0.5908329163158829,0.04286085880706463,0.9999280325096646,1
2609,same_limits_diff_geometry,normalized_copy,0.5707330233150466,0.03879086970907598,0.8248388556626026,0
2609,same_limits_diff_geometry,ejar_absolute,0.6442238623397902,0.04378580332069892,0.9997900610135356,1
2610,matched_morphology,normalized_copy,0.0,0.0,0.9999935184255104,0
2610,matched_morphology,ejar_absolute,0.04194897182071183,0.0005210503474946479,0.9991142510533826,0
2611,random_map,normalized_copy,1.3437680572790942,0.024136996260415964,-0.9410151218860224,0
2611,random_map,ejar_absolute,0.9685415346376307,0.017397112003794714,0.24968611712196517,0
2612,zero_effect,normalized_copy,0.0,0.0,0.0,0
2612,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2613,same_geometry_diff_limits,normalized_copy,0.8959475385916823,0.04289297353041184,0.47540458702205934,0
2613,same_geometry_diff_limits,ejar_absolute,0.5445083529003905,0.026068024479152713,0.9998300495620138,1
2614,same_limits_diff_geometry,normalized_copy,0.2898369968017853,0.010549543856730023,0.9760429918405639,0
2614,same_limits_diff_geometry,ejar_absolute,0.009060685900170375,0.00032979262251075716,0.9999597171415493,0
2615,matched_morphology,normalized_copy,0.0,0.0,0.9999982671640695,0
2615,matched_morphology,ejar_absolute,0.009374194987400443,0.0002251930081720843,0.9999839409686492,0
2616,random_map,normalized_copy,0.48010461942922733,0.028774753929394,0.8870154368499683,0
2616,random_map,ejar_absolute,0.9426244350426063,0.0564955742321979,0.736159984555187,0
2617,zero_effect,normalized_copy,0.0,0.0,0.0,0
2617,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2618,same_geometry_diff_limits,normalized_copy,0.5427424394985173,0.010437990517832374,0.8878487797530743,0
2618,same_geometry_diff_limits,ejar_absolute,0.4491142597966944,0.008637338899667911,0.893476566907624,0
2619,same_limits_diff_geometry,normalized_copy,1.0972140719907895,0.0032480725524968784,-0.22386980874498968,0
2619,same_limits_diff_geometry,ejar_absolute,0.10795056023828459,0.0003195650335585346,0.9941286104457098,0
2620,matched_morphology,normalized_copy,0.0,0.0,0.9999991415576391,0
2620,matched_morphology,ejar_absolute,0.0009908707148634502,3.3819037965617415e-05,0.9999988935344384,0
2621,random_map,normalized_copy,1.0048638042301956,0.05400784475740979,0.6820925232963506,0
2621,random_map,ejar_absolute,1.7107062258829036,0.09194435692088385,-0.6924882859256983,0
2622,zero_effect,normalized_copy,0.0,0.0,0.0,0
2622,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2623,same_geometry_diff_limits,normalized_copy,0.5256790541951314,0.005235910117715221,0.8635467492219636,0
2623,same_geometry_diff_limits,ejar_absolute,0.020380094996917075,0.00020299143506437956,0.9998857350916736,0
2624,same_limits_diff_geometry,normalized_copy,0.28807703832403864,0.019912317936381613,0.9701027899030812,0
2624,same_limits_diff_geometry,ejar_absolute,0.07839035734485841,0.005418459338788391,0.9999605468732438,1
2625,matched_morphology,normalized_copy,0.0,0.0,0.9999997959949726,0
2625,matched_morphology,ejar_absolute,0.0023044131643244134,0.0001613391908696189,0.9999977847060431,0
2626,random_map,normalized_copy,1.4396400492025152,0.03908404085675866,0.3784162289624521,0
2626,random_map,ejar_absolute,1.604331785151286,0.04355517135924636,-0.40289405550382296,0
2627,zero_effect,normalized_copy,0.0,0.0,0.0,0
2627,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2628,same_geometry_diff_limits,normalized_copy,1.3259225574569578,0.1000398914730062,-0.632570874472819,0
2628,same_geometry_diff_limits,ejar_absolute,0.634364915268379,0.04786237093623887,0.9999905953148215,1
2629,same_limits_diff_geometry,normalized_copy,0.9160806178860021,0.07731891712010382,0.5195599841061787,0
2629,same_limits_diff_geometry,ejar_absolute,0.8716732052218378,0.07357084845424536,0.9989724894032421,1
2630,matched_morphology,normalized_copy,0.0,0.0,0.9999945431725848,0
2630,matched_morphology,ejar_absolute,0.0053616432356015245,7.258161886967785e-05,0.9999924526054956,0
2631,random_map,normalized_copy,2.3659605102930614,0.09514637273621371,-0.7961435436752087,0
2631,random_map,ejar_absolute,2.4453115199536817,0.09833744913386207,-0.7540419666551799,0
2632,zero_effect,normalized_copy,0.0,0.0,0.0,0
2632,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2633,same_geometry_diff_limits,normalized_copy,1.4941107958744293,0.10275495980726568,-0.6536859937600171,0
2633,same_geometry_diff_limits,ejar_absolute,0.8045899420889796,0.05533432151683059,0.99897291803148,1
2634,same_limits_diff_geometry,normalized_copy,1.6177840885878276,0.02179392190228478,-0.4267551695620898,0
2634,same_limits_diff_geometry,ejar_absolute,0.4845363571351295,0.006527414628881912,0.9959030212720789,1
2635,matched_morphology,normalized_copy,0.0,0.0,0.9999998124087827,0
2635,matched_morphology,ejar_absolute,0.00866733609772419,0.0006328187697029234,0.9999625616468615,0
2636,random_map,normalized_copy,1.074965488123812,0.0441072045543998,0.36240752169605533,0
2636,random_map,ejar_absolute,0.8958218318424422,0.03675671192973296,0.4476470941077621,0
2637,zero_effect,normalized_copy,0.0,0.0,0.0,0
2637,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2638,same_geometry_diff_limits,normalized_copy,0.3883349578279138,0.04022325578478656,0.9848700069568616,0
2638,same_geometry_diff_limits,ejar_absolute,0.35340560005359084,0.03660531600410498,0.9999712027876866,1
2639,same_limits_diff_geometry,normalized_copy,0.34864942825465667,0.022035950327569817,0.9373801524907842,0
2639,same_limits_diff_geometry,ejar_absolute,0.6819333985021084,0.043100746131519374,0.9958709274660347,1
2640,matched_morphology,normalized_copy,0.0,0.0,0.9999992000241066,0
2640,matched_morphology,ejar_absolute,0.010436086804507123,0.00036897680958319364,0.9999450247196491,0
2641,random_map,normalized_copy,1.226059760884977,0.04951289955321724,0.07912053253312086,0
2641,random_map,ejar_absolute,1.2168636940571407,0.04914152782431988,-0.2321649741186983,0
2642,zero_effect,normalized_copy,0.0,0.0,0.0,0
2642,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2643,same_geometry_diff_limits,normalized_copy,0.4313793626900497,0.04147938299441306,0.958193045204029,0
2643,same_geometry_diff_limits,ejar_absolute,0.39524330228994053,0.0380047116983679,0.9999453957394577,1
2644,same_limits_diff_geometry,normalized_copy,1.8950320328521555,0.1035661319919237,-0.8799756624313136,0
2644,same_limits_diff_geometry,ejar_absolute,0.37122663609882905,0.020288051139306856,0.9998148614379914,1
2645,matched_morphology,normalized_copy,0.0,0.0,0.9999996430249043,0
2645,matched_morphology,ejar_absolute,0.009038579982237237,0.0004783889907998454,0.9999618435225468,0
2646,random_map,normalized_copy,0.6894581160601548,0.03438430015951627,0.7272350015654577,0
2646,random_map,ejar_absolute,1.8830206463115549,0.09390903609827655,-0.7136663127719811,0
2647,zero_effect,normalized_copy,0.0,0.0,0.0,0
2647,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2648,same_geometry_diff_limits,normalized_copy,0.6404760172158999,0.025220309727174216,0.7869805431816208,0
2648,same_geometry_diff_limits,ejar_absolute,0.2782113919888558,0.010955254040717627,0.9993457273251075,1
2649,same_limits_diff_geometry,normalized_copy,0.23453062186588658,0.013625552296888326,0.9803422676092102,0
2649,same_limits_diff_geometry,ejar_absolute,0.012943580118983885,0.0007519846509469035,0.999921499355887,0
2650,matched_morphology,normalized_copy,0.0,0.0,0.999999508873851,0
2650,matched_morphology,ejar_absolute,0.0004649619746507878,2.0980740442610958e-05,0.9999994935084278,0
2651,random_map,normalized_copy,0.5865971166355188,0.029155257301087156,0.8105224511741569,0
2651,random_map,ejar_absolute,0.8900761700285637,0.04423888051750041,0.5073797592105986,0
2652,zero_effect,normalized_copy,0.0,0.0,0.0,0
2652,zero_effect,ejar_absolute,0.0,0.0,0.0,0
2653,same_geometry_diff_limits,normalized_copy,0.43494117321073933,0.025173315608892053,0.9765923265907651,0
2653,same_geometry_diff_limits,ejar_absolute,0.44468488957087315,0.025737257728527457,0.9998832060299815,1
2654,same_limits_diff_geometry,normalized_copy,1.0392618811575571,0.005155786087718952,0.38982284116656785,0
2654,same_limits_diff_geometry,ejar_absolute,0.18706112620663207,0.0009280116682187613,0.9998110899161797,0
2655,matched_morphology,normalized_copy,0.0,0.0,0.9999999071596203,0
2655,matched_morphology,ejar_absolute,0.0005256312636903925,5.455225636738447e-05,0.9999998587518544,0
