episode,horizon,source,target,method,singular,final_tracking_error,mean_tracking_error,success_005,success_010,success_020,clipped_steps,residual_sum,fallback_steps
16_137,16,wide_2link,soft_5link,normalized_copy,0,0.29234175189589184,0.1492537630769649,0,0,0,0,0.0,0
16_137,16,wide_2link,soft_5link,link_scaled,0,0.2766844789096533,0.14143103694359382,0,0,0,0,0.0,0
16_137,16,wide_2link,soft_5link,static_home,0,0.16258304942794288,0.08528008183907351,0,0,1,0,0.049330626437097846,0
16_137,16,wide_2link,soft_5link,target_ik,0,0.0011169090711824132,0.0005279954371226642,1,1,1,0,1.0457365583531756e-05,0
16_137,16,wide_2link,soft_5link,ejar_absolute,0,0.0030139959016775354,0.001407618247233045,1,1,1,0,0.001997583709322421,0
16_137,16,wide_2link,soft_5link,ejar_residual_fallback,0,0.0030139959016775354,0.001407618247233045,1,1,1,0,0.001997583709322421,0
16_138,16,asym_3link,asym_3link,raw_joint,0,0.055060102082863965,0.026799376403720765,0,1,1,0,0.0,0
16_138,16,asym_3link,asym_3link,normalized_copy,0,0.055060102082863965,0.026799376403720765,0,1,1,0,0.0,0
16_138,16,asym_3link,asym_3link,link_scaled,0,0.055060102082863965,0.026799376403720765,0,1,1,0,0.0,0
16_138,16,asym_3link,asym_3link,static_home,0,0.10948481074108346,0.056865324013419906,0,0,1,0,0.002620540796768471,0
16_138,16,asym_3link,asym_3link,target_ik,0,0.0003208815408344354,0.00015563709127720915,1,1,1,0,4.540361271180061e-06,0
16_138,16,asym_3link,asym_3link,ejar_absolute,0,0.0010316091226921734,0.0005176026868898081,1,1,1,0,0.0007330319824074722,0
16_138,16,asym_3link,asym_3link,ejar_residual_fallback,0,0.0010316091226921734,0.0005176026868898081,1,1,1,0,0.0007330319824074722,0
16_139,16,heavy_3link,large_6link,raw_joint,0,0.3270825042077614,0.17902483974171124,0,0,0,0,0.0,0
16_139,16,heavy_3link,large_6link,normalized_copy,0,0.2762689294011631,0.15016674146411163,0,0,0,0,0.0,0
16_139,16,heavy_3link,large_6link,link_scaled,0,0.276465575613924,0.15028364175729853,0,0,0,0,0.0,0
16_139,16,heavy_3link,large_6link,static_home,0,0.17999779602575414,0.09536130845993117,0,0,1,0,0.22130423273204902,0
16_139,16,heavy_3link,large_6link,target_ik,0,0.0017556066140780942,0.0009601292424059321,1,1,1,0,1.4089619520193742e-06,0
16_139,16,heavy_3link,large_6link,ejar_absolute,0,0.0021705640129644306,0.0011310315901543475,1,1,1,0,0.0004525390737136768,0
16_139,16,heavy_3link,large_6link,ejar_residual_fallback,0,0.0021705640129644306,0.0011310315901543475,1,1,1,0,0.0004525390737136768,0
16_140,16,teacher_2link,long_4link,raw_joint,0,1.0730553055948449,0.5418263024868958,0,0,0,9,0.0,0
16_140,16,teacher_2link,long_4link,normalized_copy,0,1.0043122142278875,0.5367611149419705,0,0,0,0,0.0,0
16_140,16,teacher_2link,long_4link,link_scaled,0,0.8653561089265813,0.4578751932748316,0,0,0,0,0.0,0
16_140,16,teacher_2link,long_4link,static_home,0,0.1570202607756968,0.0763267492917826,0,0,1,0,0.2554639304131533,0
16_140,16,teacher_2link,long_4link,target_ik,0,0.005464581257087128,0.0022904484320958787,1,1,1,0,8.107139325916175e-06,0
16_140,16,teacher_2link,long_4link,ejar_absolute,0,0.006935169435162239,0.002850661578070796,1,1,1,0,0.0017046955382385778,0
16_140,16,teacher_2link,long_4link,ejar_residual_fallback,0,0.006935169435162239,0.002850661578070796,1,1,1,0,0.0017046955382385778,0
16_141,16,short_2link,wide_2link,raw_joint,0,0.23279817477853398,0.11172355205857656,0,0,0,0,0.0,0
16_141,16,short_2link,wide_2link,normalized_copy,0,0.20014811871320043,0.09813123345080918,0,0,0,0,0.0,0
16_141,16,short_2link,wide_2link,link_scaled,0,0.1710901522221812,0.08463778135727444,0,0,1,0,0.0,0
16_141,16,short_2link,wide_2link,static_home,0,0.21971107679527532,0.11439633880541451,0,0,0,0,0.008241385770889623,0
16_141,16,short_2link,wide_2link,target_ik,0,0.06988655938019632,0.016769769505497033,0,1,1,7,0.054608565762343665,0
16_141,16,short_2link,wide_2link,ejar_absolute,0,0.06917270234190892,0.01761796335809903,0,1,1,5,0.055236488271864816,0
16_141,16,short_2link,wide_2link,ejar_residual_fallback,0,0.06917270234190892,0.01761796335809903,0,1,1,5,0.055236488271864816,0
16_142,16,long_2link,snake_6link,raw_joint,0,0.5040342105431311,0.2586870159829867,0,0,0,0,0.0,0
16_142,16,long_2link,snake_6link,normalized_copy,0,0.6009237429747087,0.29884230792914795,0,0,0,0,0.0,0
16_142,16,long_2link,snake_6link,link_scaled,0,0.6437312980440624,0.3287505810715547,0,0,0,15,0.0,0
16_142,16,long_2link,snake_6link,static_home,0,0.3317064717349597,0.1969878373904175,0,0,0,0,0.13162953487588655,0
16_142,16,long_2link,snake_6link,target_ik,0,0.13956930758820063,0.06900960719755578,0,0,1,14,0.1292015352187752,0
16_142,16,long_2link,snake_6link,ejar_absolute,0,0.1366502733959322,0.06764013132908031,0,0,1,11,0.12636954248837504,0
16_142,16,long_2link,snake_6link,ejar_residual_fallback,0,0.1366502733959322,0.06764013132908031,0,0,1,11,0.12636954248837504,0
16_143,16,wide_2link,redundant_4link,raw_joint,0,0.2545301767752202,0.1653314192261634,0,0,0,8,0.0,0
16_143,16,wide_2link,redundant_4link,normalized_copy,0,0.1070242966817772,0.06417174683588102,0,0,1,0,0.0,0
16_143,16,wide_2link,redundant_4link,link_scaled,0,0.08403042641923844,0.049703958067962434,0,1,1,0,0.0,0
16_143,16,wide_2link,redundant_4link,static_home,0,0.07533560442770453,0.048383025502177886,0,1,1,0,0.09403197662890234,0
16_143,16,wide_2link,redundant_4link,target_ik,0,0.0005279837943734028,0.00033572682135484476,1,1,1,0,2.5482341663118285e-06,0
16_143,16,wide_2link,redundant_4link,ejar_absolute,0,0.00041643153892772166,0.00025489556687269857,1,1,1,0,0.0004924920446595256,0
16_143,16,wide_2link,redundant_4link,ejar_residual_fallback,0,0.00041643153892772166,0.00025489556687269857,1,1,1,0,0.0004924920446595256,0
16_144,16,asym_3link,long_2link,raw_joint,0,0.15106084422691538,0.11999037351234243,0,0,1,6,0.0,0
16_144,16,asym_3link,long_2link,normalized_copy,0,0.24039657912474358,0.20980108349159388,0,0,0,0,0.0,0
16_144,16,asym_3link,long_2link,link_scaled,0,0.16428362503860441,0.1436853007796666,0,0,1,0,0.0,0
16_144,16,asym_3link,long_2link,static_home,0,0.10578229732936106,0.06954461454950688,0,0,1,0,0.042458070903536156,0
16_144,16,asym_3link,long_2link,target_ik,0,0.1308749047108577,0.08126051460095998,0,0,1,16,0.12853133774115882,0
16_144,16,asym_3link,long_2link,ejar_absolute,0,0.09699101567530305,0.06279008603944487,0,1,1,1,0.09522534982316126,0
16_144,16,asym_3link,long_2link,ejar_residual_fallback,0,0.09699101567530305,0.06279008603944487,0,1,1,1,0.09522534982316126,0
16_145,16,heavy_3link,needle_5link,raw_joint,0,0.25792157702528734,0.14163863497405466,0,0,0,0,0.0,0
16_145,16,heavy_3link,needle_5link,normalized_copy,0,0.20984313517682088,0.1145790812135764,0,0,0,0,0.0,0
16_145,16,heavy_3link,needle_5link,link_scaled,0,0.23440249395203577,0.1281899286564256,0,0,0,0,0.0,0
16_145,16,heavy_3link,needle_5link,static_home,0,0.13892901979015293,0.07446733047949017,0,0,1,0,0.02242740887565784,0
16_145,16,heavy_3link,needle_5link,target_ik,0,0.0006923796309631026,0.00035989140706580716,1,1,1,0,2.2827157585052407e-06,0
16_145,16,heavy_3link,needle_5link,ejar_absolute,0,0.0007478611494811455,0.00039760795068362754,1,1,1,0,0.0009652557009291131,0
16_145,16,heavy_3link,needle_5link,ejar_residual_fallback,0,0.0007478611494811455,0.00039760795068362754,1,1,1,0,0.0009652557009291131,0
16_146,16,teacher_2link,heavy_3link,raw_joint,0,0.379165434963547,0.19966101229776012,0,0,0,0,0.0,0
16_146,16,teacher_2link,heavy_3link,normalized_copy,0,0.26927513643338963,0.1410763326687095,0,0,0,0,0.0,0
16_146,16,teacher_2link,heavy_3link,link_scaled,0,0.24199044155751373,0.1270670700207711,0,0,0,0,0.0,0
16_146,16,teacher_2link,heavy_3link,static_home,0,0.15637011028296957,0.08309593855688807,0,0,1,0,0.16798428188391792,0
16_146,16,teacher_2link,heavy_3link,target_ik,0,0.0015656621057489129,0.0007686402467077335,1,1,1,0,6.358443673964044e-06,0
16_146,16,teacher_2link,heavy_3link,ejar_absolute,0,0.0025895366633323117,0.001257114233249916,1,1,1,0,0.0012003171371903227,0
16_146,16,teacher_2link,heavy_3link,ejar_residual_fallback,0,0.0025895366633323117,0.001257114233249916,1,1,1,0,0.0012003171371903227,0
16_147,16,short_2link,short_2link,raw_joint,0,0.16003096223828753,0.07900388723283211,0,0,1,0,0.0,0
16_147,16,short_2link,short_2link,normalized_copy,0,0.16003096223828753,0.07900388723283211,0,0,1,0,0.0,0
16_147,16,short_2link,short_2link,link_scaled,0,0.16003096223828753,0.07900388723283211,0,0,1,0,0.0,0
16_147,16,short_2link,short_2link,static_home,0,0.5368365175393243,0.27219166685442486,0,0,0,0,0.4261241881440322,0
16_147,16,short_2link,short_2link,target_ik,0,0.01571318002089054,0.007190713172980217,1,1,1,0,2.2008416453596522e-05,0
16_147,16,short_2link,short_2link,ejar_absolute,0,0.014488991727754474,0.006249941552474373,1,1,1,0,0.0043355366744783465,0
16_147,16,short_2link,short_2link,ejar_residual_fallback,0,0.014488991727754474,0.006249941552474373,1,1,1,0,0.0043355366744783465,0
16_148,16,long_2link,soft_5link,raw_joint,0,0.3588701599697683,0.19254398505983772,0,0,0,0,0.0,0
16_148,16,long_2link,soft_5link,normalized_copy,0,0.40520252915024857,0.21819603205759075,0,0,0,0,0.0,0
16_148,16,long_2link,soft_5link,link_scaled,0,0.4926659706765862,0.26576900622164923,0,0,0,0,0.0,0
16_148,16,long_2link,soft_5link,static_home,0,0.4047423058615815,0.21413859079619013,0,0,0,0,0.00891641238226027,0
16_148,16,long_2link,soft_5link,target_ik,0,0.0034397919145337254,0.0016512667877208102,1,1,1,0,2.0015955557447236e-05,0
16_148,16,long_2link,soft_5link,ejar_absolute,0,0.00644289190322874,0.0029908835207002014,1,1,1,0,0.0032782310845110496,0
16_148,16,long_2link,soft_5link,ejar_residual_fallback,0,0.00644289190322874,0.0029908835207002014,1,1,1,0,0.0032782310845110496,0
16_149,16,wide_2link,asym_3link,raw_joint,0,0.8905472740467696,0.46401415851118033,0,0,0,0,0.0,0
16_149,16,wide_2link,asym_3link,normalized_copy,0,0.9903774646758519,0.5138332825136158,0,0,0,0,0.0,0
16_149,16,wide_2link,asym_3link,link_scaled,0,0.9434543730360607,0.4892753469603673,0,0,0,0,0.0,0
16_149,16,wide_2link,asym_3link,static_home,0,0.7020076780260813,0.36954385674590806,0,0,0,0,0.4906893303262525,0
16_149,16,wide_2link,asym_3link,target_ik,0,0.009901063612848347,0.005038988672538568,1,1,1,0,1.4832277750516203e-05,0
16_149,16,wide_2link,asym_3link,ejar_absolute,0,0.011896344519824912,0.005906494693183023,1,1,1,0,0.003231465841113676,0
16_149,16,wide_2link,asym_3link,ejar_residual_fallback,0,0.011896344519824912,0.005906494693183023,1,1,1,0,0.003231465841113676,0
16_150,16,asym_3link,large_6link,raw_joint,0,0.10415689442957496,0.049614535607690566,0,0,1,0,0.0,0
16_150,16,asym_3link,large_6link,normalized_copy,0,0.031708114076085946,0.013665491823577465,1,1,1,0,0.0,0
16_150,16,asym_3link,large_6link,link_scaled,0,0.017035653631856204,0.008751231275791832,1,1,1,0,0.0,0
16_150,16,asym_3link,large_6link,static_home,0,0.0999634405396648,0.05295539997267207,0,1,1,0,0.05126737783657485,0
16_150,16,asym_3link,large_6link,target_ik,0,0.00012468124168512194,6.594011415309185e-05,1,1,1,0,1.9097090937007694e-06,0
16_150,16,asym_3link,large_6link,ejar_absolute,0,0.0006600652556513505,0.0003511145115189467,1,1,1,0,0.0007518466537080299,0
16_150,16,asym_3link,large_6link,ejar_residual_fallback,0,0.0006600652556513505,0.0003511145115189467,1,1,1,0,0.0007518466537080299,0
16_151,16,heavy_3link,long_4link,raw_joint,0,0.10353684211115005,0.051428597779047576,0,0,1,0,0.0,0
16_151,16,heavy_3link,long_4link,normalized_copy,0,0.055963412512841745,0.029181541515555142,0,1,1,0,0.0,0
16_151,16,heavy_3link,long_4link,link_scaled,0,0.062283246160235416,0.03282979356602108,0,1,1,0,0.0,0
16_151,16,heavy_3link,long_4link,static_home,0,0.15055517679541588,0.07859191740730001,0,0,1,0,0.2257797682971092,0
16_151,16,heavy_3link,long_4link,target_ik,0,0.0015206758745185778,0.0007687713498290065,1,1,1,0,2.850412784980493e-06,0
16_151,16,heavy_3link,long_4link,ejar_absolute,0,0.002386851124564878,0.0011363592965429549,1,1,1,0,0.0009128026723314961,0
16_151,16,heavy_3link,long_4link,ejar_residual_fallback,0,0.002386851124564878,0.0011363592965429549,1,1,1,0,0.0009128026723314961,0
16_152,16,teacher_2link,wide_2link,raw_joint,0,0.285051558589184,0.15398833538483764,0,0,0,0,0.0,0
16_152,16,teacher_2link,wide_2link,normalized_copy,0,0.24406526330049733,0.12977599466362616,0,0,0,0,0.0,0
16_152,16,teacher_2link,wide_2link,link_scaled,0,0.25835272174473534,0.13751411330056784,0,0,0,0,0.0,0
16_152,16,teacher_2link,wide_2link,static_home,0,0.27542830860944023,0.14818890654548295,0,0,0,0,0.016167111158195486,0
16_152,16,teacher_2link,wide_2link,target_ik,0,0.007520207047464503,0.005336363699231021,1,1,1,0,5.0286196756272976e-05,0
16_152,16,teacher_2link,wide_2link,ejar_absolute,0,0.003455130723479843,0.002214549571359162,1,1,1,0,0.0046381477377028905,0
16_152,16,teacher_2link,wide_2link,ejar_residual_fallback,0,0.003455130723479843,0.002214549571359162,1,1,1,0,0.0046381477377028905,0
16_153,16,short_2link,snake_6link,raw_joint,1,0.206013219887351,0.20932270962966548,0,0,0,0,0.0,0
16_153,16,short_2link,snake_6link,normalized_copy,1,0.30323356283529873,0.28222050332525317,0,0,0,0,0.0,0
16_153,16,short_2link,snake_6link,link_scaled,1,0.2331919940016083,0.2103928592518378,0,0,0,0,0.0,0
16_153,16,short_2link,snake_6link,static_home,1,0.09373229810582773,0.04673586602327663,0,1,1,0,0.09240327518823069,0
16_153,16,short_2link,snake_6link,target_ik,1,0.008951227593852695,0.007357106192881291,1,1,1,1,0.006629596113495513,0
16_153,16,short_2link,snake_6link,ejar_absolute,1,0.009614004425683328,0.009203199831263727,1,1,1,1,0.018406429619218973,0
16_153,16,short_2link,snake_6link,ejar_residual_fallback,1,0.009614004425683328,0.009203199831263727,1,1,1,1,0.018406429619218973,0
16_154,16,long_2link,redundant_4link,raw_joint,0,0.09550213945362881,0.06723955334775157,0,1,1,0,0.0,0
16_154,16,long_2link,redundant_4link,normalized_copy,0,0.21520666773268962,0.14808017306314553,0,0,0,0,0.0,0
16_154,16,long_2link,redundant_4link,link_scaled,0,0.3558949529571939,0.22032848282985476,0,0,0,3,0.0,0
16_154,16,long_2link,redundant_4link,static_home,0,0.20464302702730325,0.10758961477305479,0,0,0,0,0.2534973931179328,0
16_154,16,long_2link,redundant_4link,target_ik,0,0.005224965183945768,0.002869414623102108,1,1,1,0,9.516895497900996e-06,0
16_154,16,long_2link,redundant_4link,ejar_absolute,0,0.0046612614052002985,0.0025239244083850396,1,1,1,0,0.001647679921664669,0
16_154,16,long_2link,redundant_4link,ejar_residual_fallback,0,0.0046612614052002985,0.0025239244083850396,1,1,1,0,0.001647679921664669,0
16_155,16,wide_2link,long_2link,raw_joint,0,0.450795153446301,0.24620759380245316,0,0,0,0,0.0,0
16_155,16,wide_2link,long_2link,normalized_copy,0,0.29075414837273306,0.1476478917346899,0,0,0,0,0.0,0
16_155,16,wide_2link,long_2link,link_scaled,0,0.22483916597093376,0.11505136247627765,0,0,0,0,0.0,0
16_155,16,wide_2link,long_2link,static_home,0,0.1884641554789992,0.0993629868532905,0,0,1,0,0.11858070839961207,0
16_155,16,wide_2link,long_2link,target_ik,0,0.05590596455614469,0.014596454483347428,0,1,1,8,0.047992802522161905,0
16_155,16,wide_2link,long_2link,ejar_absolute,0,0.047853077324924664,0.014338584118434914,1,1,1,0,0.04274259461540146,0
16_155,16,wide_2link,long_2link,ejar_residual_fallback,0,0.047853077324924664,0.014338584118434914,1,1,1,0,0.04274259461540146,0
16_156,16,asym_3link,needle_5link,raw_joint,0,0.4738119683325652,0.25991079070999523,0,0,0,0,0.0,0
16_156,16,asym_3link,needle_5link,normalized_copy,0,0.3930948197196051,0.21383391245604222,0,0,0,0,0.0,0
16_156,16,asym_3link,needle_5link,link_scaled,0,0.38228095031809967,0.2074349383253623,0,0,0,0,0.0,0
16_156,16,asym_3link,needle_5link,static_home,0,0.28051765057972344,0.14991843462993903,0,0,0,0,0.2728794915660773,0
16_156,16,asym_3link,needle_5link,target_ik,0,0.0063150537918887605,0.0035194721186417926,1,1,1,0,1.1778132623398081e-05,0
16_156,16,asym_3link,needle_5link,ejar_absolute,0,0.011447698609397407,0.005798086272438772,1,1,1,0,0.0034359592180411825,0
16_156,16,asym_3link,needle_5link,ejar_residual_fallback,0,0.011447698609397407,0.005798086272438772,1,1,1,0,0.0034359592180411825,0
16_157,16,heavy_3link,heavy_3link,raw_joint,0,0.25043809425101154,0.11199959536951148,0,0,0,0,0.0,0
16_157,16,heavy_3link,heavy_3link,normalized_copy,0,0.25043809425101154,0.11199959536951148,0,0,0,0,0.0,0
16_157,16,heavy_3link,heavy_3link,link_scaled,0,0.25043809425101154,0.11199959536951148,0,0,0,0,0.0,0
16_157,16,heavy_3link,heavy_3link,static_home,0,0.14091919475741843,0.06974342698351149,0,0,1,0,0.1739355239231275,0
16_157,16,heavy_3link,heavy_3link,target_ik,0,0.002531109183213889,0.0013125198042817014,1,1,1,0,2.9714838240136982e-06,0
16_157,16,heavy_3link,heavy_3link,ejar_absolute,0,0.003549996066467721,0.0017942827795717148,1,1,1,0,0.0012101327679947245,0
16_157,16,heavy_3link,heavy_3link,ejar_residual_fallback,0,0.003549996066467721,0.0017942827795717148,1,1,1,0,0.0012101327679947245,0
16_158,16,teacher_2link,short_2link,raw_joint,0,0.091885632115946,0.07326151032542447,0,1,1,15,0.0,0
16_158,16,teacher_2link,short_2link,normalized_copy,0,0.09018155197022087,0.07234986142244185,0,1,1,0,0.0,0
16_158,16,teacher_2link,short_2link,link_scaled,0,0.0879786063653637,0.07073961284688088,0,1,1,16,0.0,0
16_158,16,teacher_2link,short_2link,static_home,0,0.016388591978799612,0.013573399023954942,1,1,1,0,0.026445753352609125,0
16_158,16,teacher_2link,short_2link,target_ik,0,0.00029964643151471186,0.0002630645321324965,1,1,1,0,6.646647359975763e-06,0
16_158,16,teacher_2link,short_2link,ejar_absolute,0,0.0010063156888440938,0.0008402394853220212,1,1,1,0,0.0012197133983765055,0
16_158,16,teacher_2link,short_2link,ejar_residual_fallback,0,0.0010063156888440938,0.0008402394853220212,1,1,1,0,0.0012197133983765055,0
16_159,16,short_2link,soft_5link,raw_joint,0,0.11283598420349439,0.05958857362066864,0,0,1,0,0.0,0
16_159,16,short_2link,soft_5link,normalized_copy,0,0.12810682698186102,0.0666012719734372,0,0,1,0,0.0,0
16_159,16,short_2link,soft_5link,link_scaled,0,0.09029029424027084,0.04860377387494015,0,1,1,0,0.0,0
16_159,16,short_2link,soft_5link,static_home,0,0.22802206231648592,0.12108544734593343,0,0,0,0,0.11980123697167469,0
16_159,16,short_2link,soft_5link,target_ik,0,0.0012314699932166962,0.000655376914230841,1,1,1,0,3.3163217286575097e-06,0
16_159,16,short_2link,soft_5link,ejar_absolute,0,0.00103581249360596,0.0005613397677294585,1,1,1,0,0.0005519064416559843,0
16_159,16,short_2link,soft_5link,ejar_residual_fallback,0,0.00103581249360596,0.0005613397677294585,1,1,1,0,0.0005519064416559843,0
16_160,16,long_2link,asym_3link,raw_joint,0,0.22738145274514385,0.11785457868638738,0,0,0,0,0.0,0
16_160,16,long_2link,asym_3link,normalized_copy,0,0.19518179326272148,0.10011852943738042,0,0,1,0,0.0,0
16_160,16,long_2link,asym_3link,link_scaled,0,0.21637525551414905,0.10969528323378969,0,0,0,0,0.0,0
16_160,16,long_2link,asym_3link,static_home,0,0.21523634514557466,0.11412963946066307,0,0,0,0,0.1722941660464715,0
16_160,16,long_2link,asym_3link,target_ik,0,0.0024787388710875127,0.0011556781448010607,1,1,1,0,1.164803940079038e-05,0
16_160,16,long_2link,asym_3link,ejar_absolute,0,0.004359089826578588,0.002016152008748354,1,1,1,0,0.0019564103946725186,0
16_160,16,long_2link,asym_3link,ejar_residual_fallback,0,0.004359089826578588,0.002016152008748354,1,1,1,0,0.0019564103946725186,0
16_161,16,wide_2link,large_6link,raw_joint,0,0.36741649298045875,0.18934868324432103,0,0,0,0,0.0,0
16_161,16,wide_2link,large_6link,normalized_copy,0,0.1521284931241036,0.07979666830737572,0,0,1,0,0.0,0
16_161,16,wide_2link,large_6link,link_scaled,0,0.12955683105063856,0.06815709892708446,0,0,1,0,0.0,0
16_161,16,wide_2link,large_6link,static_home,0,0.13495851771594022,0.0710038363624473,0,0,1,0,0.07333090782838882,0
16_161,16,wide_2link,large_6link,target_ik,0,0.0010990976298959564,0.0005159563501252633,1,1,1,0,5.1872854868408635e-06,0
16_161,16,wide_2link,large_6link,ejar_absolute,0,0.002202250581472418,0.0010529144774814915,1,1,1,0,0.0012649366472240473,0
16_161,16,wide_2link,large_6link,ejar_residual_fallback,0,0.002202250581472418,0.0010529144774814915,1,1,1,0,0.0012649366472240473,0
16_162,16,asym_3link,long_4link,raw_joint,0,1.0615678002483813,0.5571004747370079,0,0,0,0,0.0,0
16_162,16,asym_3link,long_4link,normalized_copy,0,0.9458838596728926,0.5015154229567174,0,0,0,0,0.0,0
16_162,16,asym_3link,long_4link,link_scaled,0,0.8141571662223983,0.4341984915329246,0,0,0,0,0.0,0
16_162,16,asym_3link,long_4link,static_home,0,0.5697448688239963,0.30212444346013756,0,0,0,0,0.5447652632799287,0
16_162,16,asym_3link,long_4link,target_ik,0,0.2717270135724769,0.09470894364669148,0,0,0,13,0.25330159454787304,0
16_162,16,asym_3link,long_4link,ejar_absolute,0,0.268496269161852,0.08960937772448858,0,0,0,12,0.24735357594491603,0
16_162,16,asym_3link,long_4link,ejar_residual_fallback,0,0.268496269161852,0.08960937772448858,0,0,0,12,0.24735357594491603,0
16_163,16,heavy_3link,wide_2link,raw_joint,0,0.0965834569645452,0.05106394025986358,0,1,1,0,0.0,0
16_163,16,heavy_3link,wide_2link,normalized_copy,0,0.1004580919561668,0.05300298625039701,0,0,1,0,0.0,0
16_163,16,heavy_3link,wide_2link,link_scaled,0,0.132697234230434,0.06968853167455848,0,0,1,0,0.0,0
16_163,16,heavy_3link,wide_2link,static_home,0,0.0976674965711734,0.05112906434337739,0,1,1,0,0.0204759066203538,0
16_163,16,heavy_3link,wide_2link,target_ik,0,0.004570269209987212,0.0015632080353589668,1,1,1,0,5.722744955265163e-05,0
16_163,16,heavy_3link,wide_2link,ejar_absolute,0,0.007924654936262548,0.0029161947587790587,1,1,1,0,0.0044209857371067555,0
16_163,16,heavy_3link,wide_2link,ejar_residual_fallback,0,0.007924654936262548,0.0029161947587790587,1,1,1,0,0.0044209857371067555,0
16_164,16,teacher_2link,snake_6link,raw_joint,0,0.12926130129963384,0.056321444985100874,0,0,1,0,0.0,0
16_164,16,teacher_2link,snake_6link,normalized_copy,0,0.11944665692154748,0.05401623308344371,0,0,1,0,0.0,0
16_164,16,teacher_2link,snake_6link,link_scaled,0,0.1298870054192624,0.05640008871098008,0,0,1,0,0.0,0
16_164,16,teacher_2link,snake_6link,static_home,0,0.16645683129426136,0.08850129421000863,0,0,1,0,0.21785060151573976,0
16_164,16,teacher_2link,snake_6link,target_ik,0,0.002513836702481709,0.0012888469629220441,1,1,1,0,1.0988841857262323e-05,0
16_164,16,teacher_2link,snake_6link,ejar_absolute,0,0.0048534254051240825,0.0023299935580897964,1,1,1,0,0.002783665521072525,0
16_164,16,teacher_2link,snake_6link,ejar_residual_fallback,0,0.0048534254051240825,0.0023299935580897964,1,1,1,0,0.002783665521072525,0
16_165,16,short_2link,redundant_4link,raw_joint,0,0.24661024795599096,0.2280309357881789,0,0,0,0,0.0,0
16_165,16,short_2link,redundant_4link,normalized_copy,0,0.13422516919951305,0.11268026551669419,0,0,1,0,0.0,0
16_165,16,short_2link,redundant_4link,link_scaled,0,0.099426671108754,0.1312411145783854,0,1,1,0,0.0,0
16_165,16,short_2link,redundant_4link,static_home,0,0.46767757874851534,0.271634300954384,0,0,0,0,0.34540384455025086,0
16_165,16,short_2link,redundant_4link,target_ik,0,0.004371384314387731,0.0028874067904899534,1,1,1,0,1.589368235801334e-05,0
16_165,16,short_2link,redundant_4link,ejar_absolute,0,0.0011674137246539646,0.0008265612884197317,1,1,1,0,0.002977784136370131,0
16_165,16,short_2link,redundant_4link,ejar_residual_fallback,0,0.0011674137246539646,0.0008265612884197317,1,1,1,0,0.002977784136370131,0
16_166,16,long_2link,long_2link,raw_joint,0,0.013078990901458379,0.0069379217932421505,1,1,1,0,0.0,0
16_166,16,long_2link,long_2link,normalized_copy,0,0.013078990901458379,0.006937921793242183,1,1,1,0,0.0,0
16_166,16,long_2link,long_2link,link_scaled,0,0.013078990901458379,0.006937921793242183,1,1,1,0,0.0,0
16_166,16,long_2link,long_2link,static_home,0,0.0046212402002215325,0.002625765282727833,1,1,1,0,0.0043590221960602095,0
16_166,16,long_2link,long_2link,target_ik,0,5.5992312431555996e-06,3.259529538825547e-06,1,1,1,0,6.683100227548992e-07,0
16_166,16,long_2link,long_2link,ejar_absolute,0,0.00020811021446313208,0.00011740721845109826,1,1,1,0,0.00020361864372465475,0
16_166,16,long_2link,long_2link,ejar_residual_fallback,0,0.00020811021446313208,0.00011740721845109826,1,1,1,0,0.00020361864372465475,0
16_167,16,wide_2link,needle_5link,raw_joint,0,0.15651783712423523,0.12615306488416697,0,0,1,15,0.0,0
16_167,16,wide_2link,needle_5link,normalized_copy,0,0.14103697884337296,0.09620268200548177,0,0,1,0,0.0,0
16_167,16,wide_2link,needle_5link,link_scaled,0,0.18308326243205933,0.11559244802437452,0,0,1,0,0.0,0
16_167,16,wide_2link,needle_5link,static_home,0,0.42449514446190145,0.2767057049092132,0,0,0,0,0.15773060288419086,0
16_167,16,wide_2link,needle_5link,target_ik,0,0.0012653356232385673,0.0011701821234588834,1,1,1,0,5.653090451425305e-06,0
16_167,16,wide_2link,needle_5link,ejar_absolute,0,0.004391915013394666,0.0026693197629652577,1,1,1,0,0.002006583040733738,0
16_167,16,wide_2link,needle_5link,ejar_residual_fallback,0,0.004391915013394666,0.0026693197629652577,1,1,1,0,0.002006583040733738,0
16_168,16,asym_3link,heavy_3link,raw_joint,0,0.19410845405068772,0.10247122599048634,0,0,1,0,0.0,0
16_168,16,asym_3link,heavy_3link,normalized_copy,0,0.15920958787088513,0.08389710362734422,0,0,1,0,0.0,0
16_168,16,asym_3link,heavy_3link,link_scaled,0,0.14147479972015975,0.07473755810333056,0,0,1,0,0.0,0
16_168,16,asym_3link,heavy_3link,static_home,0,0.045574822322253704,0.024054545948469293,1,1,1,0,0.08126174122180975,0
16_168,16,asym_3link,heavy_3link,target_ik,0,0.00016491050126515874,8.579280426933511e-05,1,1,1,0,2.009348391719823e-06,0
16_168,16,asym_3link,heavy_3link,ejar_absolute,0,0.0007037188034726516,0.00035809350667915585,1,1,1,0,0.0005467087313210242,0
16_168,16,asym_3link,heavy_3link,ejar_residual_fallback,0,0.0007037188034726516,0.00035809350667915585,1,1,1,0,0.0005467087313210242,0
