trial,target,scale,infeasible,true_relative_residual,ejar_residual_score,static_residual_score,action_norm_score,condition_score,clipped
6644,teacher_2link,1.0,0,0.0036796744264720937,0.0005054534094457456,0.01382861707432289,0.6995147978738883,18.992751599881878,0
6645,long_4link,1.35,0,0.0008116256218738412,0.00012480174402364674,0.052004507390604124,0.5637608577722251,4.152098893588374,0
6646,long_2link,1.75,1,0.3584464983824209,0.08826499844328105,0.0884702359246769,0.7811647104727493,4306.963929906386,1
6647,needle_5link,2.25,1,0.39755834712902927,0.028290215643216463,0.06730507113912346,0.5583408615576582,1.6080106358267634,1
6648,asym_3link,0.35,0,0.006358986138738812,0.00013506975501734905,0.036636168250676664,0.21295957794994327,5.085526510720001,0
6649,large_6link,0.7,0,0.00343957209377343,0.000254232201605683,0.04743203159914305,0.22775036502080356,7.670354871615852,0
6650,redundant_4link,1.0,0,0.0005737429009030117,8.01039927830631e-05,0.11431686744121947,0.48121290975350245,6.023484420915833,0
6651,short_2link,1.35,1,0.2239400781797201,0.032505737752916035,0.03244937190295731,0.8260680773914272,702.8108953484154,1
6652,soft_5link,1.75,1,0.3399832884109371,0.013784979357364906,0.03288329221432296,0.5173333829244275,8.059362384610914,1
6653,wide_2link,2.25,1,0.5558535291881957,0.045676814700107184,0.06979258985885771,0.8949485081586319,2.1974825596172396,1
6654,snake_6link,0.35,0,0.0032931287337361974,0.00010232605398562573,0.008639982656781755,0.16134488697696592,5.152038710088859,0
6655,heavy_3link,0.7,0,0.0014488625182662968,8.680431956821139e-05,0.08708325343105051,0.28803461959919435,1.979566326158473,0
6656,teacher_2link,1.0,0,0.006208243877289677,0.0002859414313934638,0.040055374142908086,0.6594713451464773,3.712089227061365,0
6657,long_4link,1.35,0,0.0006815260099312803,0.0001128012718818998,0.05039061138921912,0.5783608238188933,5.01913488759541,0
6658,long_2link,1.75,1,0.28145210834050155,0.05757694526064311,0.05929722880571044,0.8760531083440573,6.802169487834543,1
6659,needle_5link,2.25,1,0.2963144256508514,0.03336935073099633,0.02978042066644247,0.6218231453883035,6.062024604857917,1
6660,asym_3link,0.35,0,0.000933838246382732,3.9728733462738844e-05,8.831312343700268e-05,0.1777798764692196,119.0351386008579,0
6661,large_6link,0.7,0,0.003930213195071695,0.00015893027325960624,0.05521735182096917,0.22801002008883423,2.2728626839787798,0
6662,redundant_4link,1.0,0,0.0006844149347263233,8.80451960954195e-05,0.02381000625856388,0.48518705080778796,4.080508897071535,0
6663,short_2link,1.35,1,0.16236049952572199,0.021303842823020325,0.027781736876912797,0.8636744088081286,7.115541951960335,1
6664,soft_5link,1.75,1,0.09126103514344071,0.020019969097121747,0.09713716287414532,0.7475115517404575,4.3117342821919875,1
6665,wide_2link,2.25,1,0.4564722909319521,0.07402616333048181,0.2280507196668085,0.9474993114187046,4.454024940005189,1
6666,snake_6link,0.35,0,0.017339922332781695,0.00014677481004549898,0.010105939152221436,0.1397867767998039,5.855577394586302,0
6667,heavy_3link,0.7,0,0.003673409350869477,0.00018827354140825208,0.05392941077688584,0.3687670666935708,3.688845900814141,0
6668,teacher_2link,1.0,0,0.0004744661278978241,6.91641993452311e-05,0.08077799198456412,0.7408795014968034,7.889037205561273,0
6669,long_4link,1.35,0,0.05678596441928576,0.003788678456020251,0.0042205881793710145,0.2522384277776935,131.85401659376336,0
6670,long_2link,1.75,1,0.3749832284920764,0.058138837192810426,0.024935402690224467,0.7181881305121773,16.953025495195256,1
6671,needle_5link,2.25,1,0.28613116177058256,0.027119751567376265,0.10759233265435325,0.6631880315881454,1.245373539063373,1
6672,asym_3link,0.35,0,0.000991996124801166,3.4916830832604574e-05,0.006938716025867614,0.1802518164712996,3.7159212492134714,0
6673,large_6link,0.7,0,0.000623886774660191,5.5852760131347975e-05,0.019036614258703684,0.23275249476738946,6.472458140114876,0
6674,redundant_4link,1.0,0,0.004166373228262015,0.00022078310539874158,0.06051905958010563,0.4888385133157563,1.8903166539445933,0
6675,short_2link,1.35,1,0.22444024763076792,0.0155045476390067,0.11148991572349158,0.6381864258086547,4.429127923810056,1
6676,soft_5link,1.75,1,0.16419057833190684,0.04030714046117202,0.05742203557550495,0.7046960482412821,5.097419441721779,1
6677,wide_2link,2.25,1,0.4034636169912035,0.06324598135429572,0.07652166903722724,0.9180550081688635,2.467104162189036,1
6678,snake_6link,0.35,0,0.06349655893102268,0.0009844482338381795,0.001164707755766744,0.06774908307632846,124.25551916752134,0
6679,heavy_3link,0.7,0,0.004506899211595737,0.0002378195178152671,0.012758137711325574,0.30853612880441966,4.999564013834616,0
6680,teacher_2link,1.0,0,0.0026279251299937017,0.0002524674249232964,0.12674048933952853,0.6761174746669146,4.662505016763944,0
6681,long_4link,1.35,1,0.005100800273165198,0.0007914057389992873,0.029736624665245858,0.5643615482871107,3.5341245482082972,1
6682,long_2link,1.75,1,0.2211539937074456,0.04085895661757958,0.19174572817238017,0.9669919779789253,3.0807944318271923,1
6683,needle_5link,2.25,1,0.3336389528646646,0.05829571467905395,0.05911567750218776,0.5508151077688297,3.4588966644977406,1
6684,asym_3link,0.35,0,0.004132748831837885,9.932473436156528e-05,0.011220759576926953,0.18203117287492585,3.7269210425960506,0
6685,large_6link,0.7,0,0.0029654545582155256,0.00015021750691704942,0.04180925662403006,0.2977369921367334,2.8394327162218485,0
6686,redundant_4link,1.0,0,0.0016644435868323213,0.00015541479972294218,0.11771922206439543,0.5007498550840337,2.75432176802621,0
6687,short_2link,1.35,1,0.8878182655939768,0.004179553990239651,0.0043648074436514195,0.1670996104653618,163.69275015344195,0
6688,soft_5link,1.75,1,0.09780656934637086,0.023065203295580438,0.02359572128842622,0.7180486859291368,14.5997857757443,1
6689,wide_2link,2.25,1,0.4747722133565289,0.052005222309494725,0.07393999976844183,0.6891157775312404,7.244572225992102,1
6690,snake_6link,0.35,0,0.0014835695746983702,6.681924975044997e-05,0.01493783338619862,0.1560823078517835,7.989918298079668,0
6691,heavy_3link,0.7,0,0.0014573240761700254,9.353815963360188e-05,0.01710666293284914,0.3557301181073906,2.6015582409516074,0
6692,teacher_2link,1.0,0,0.008445284825808343,0.00043375190330727925,0.03838998792749061,0.6553727241422853,6.61905773999447,0
6693,long_4link,1.35,0,0.0017365817823425226,0.00020846197182496047,0.1315082279062034,0.6850809631099268,2.405490292365984,0
6694,long_2link,1.75,1,0.16160665972846724,0.036531037220559164,0.209298691271615,0.999045775473835,32.03194365091863,1
6695,needle_5link,2.25,1,0.4522962787092208,0.04747785687433041,0.14014307731950013,0.3981253144832959,1.1573649419653411,1
6696,asym_3link,0.35,0,0.11841348237076614,0.0010324730578103389,0.0011377246295998496,0.07852166555126189,120.48811390241755,0
6697,large_6link,0.7,0,0.008426836146899905,0.0002879994648020374,0.034109746355286526,0.2855250713686526,5.501317375173835,0
6698,redundant_4link,1.0,0,0.0024927946696323123,0.0002166824582509681,0.10062119009633236,0.48953714920632035,3.526148600044103,0
6699,short_2link,1.35,1,0.03121646569254849,0.0016345505819565195,0.051929293461072,0.8880522362702403,7.04148897352651,1
6700,soft_5link,1.75,1,0.06551995912432765,0.008664049510892885,0.17632550961147983,0.7607684889578817,2.174297012745402,1
6701,wide_2link,2.25,1,0.54481039559352,0.1009742907346488,0.11738900663081044,0.4619737436586542,16.251775242321578,1
6702,snake_6link,0.35,0,0.004781195133458489,0.00013246789195199535,0.027450523340432697,0.14747488135079545,6.1262825234797225,0
6703,heavy_3link,0.7,0,0.016962133665570676,0.00031012038014644714,0.01665350311309907,0.5030930651710226,4.841299245163988,0
6704,teacher_2link,1.0,0,0.011860111920746423,0.0003445207422283539,0.030756830232015343,0.6687396068313627,4.62475655154483,0
6705,long_4link,1.35,0,0.05946832838023427,0.003501077955536861,0.004709615522050862,0.4339881521006021,75.75349953178434,0
6706,long_2link,1.75,1,0.3738952934361472,0.06969434048646089,0.15748784180427336,0.7808486294106028,15.493886485334041,1
6707,needle_5link,2.25,1,0.4603058713745399,0.06845808385536878,0.07712017017278791,0.37741960055167917,2.8178103660784477,1
6708,asym_3link,0.35,0,0.01909255428902177,0.00031588522607394745,0.019112255830883548,0.17161255888621244,12.338838431448943,0
6709,large_6link,0.7,0,0.0069436548767911185,0.000186929012648722,0.02610868681145432,0.262392711699078,2.5583092728378256,0
6710,redundant_4link,1.0,0,0.0014849287325316303,0.00016592837415105508,0.08334057806710533,0.47526306047339645,3.8364692661120356,0
6711,short_2link,1.35,0,0.013317294955536843,0.0007827702113376766,0.027191631440981096,0.9277291752899135,6.3161256436759325,0
6712,soft_5link,1.75,1,0.16612049124889786,0.03656696322158386,0.06811149732780776,0.7092420531888086,5.8201424616546555,1
6713,wide_2link,2.25,1,0.41177968577099866,0.05841390020008627,0.07687803024609159,0.9750631462072576,2.1544490280225963,1
6714,snake_6link,0.35,0,0.016057569378952825,0.0006518534076350512,0.0009205238607609904,0.12822516289506292,80.245316843042,0
6715,heavy_3link,0.7,0,0.009615034523097891,0.00021707522117431704,0.022559743790493563,0.36100825145781706,2.8888407299226793,0
6716,teacher_2link,1.0,0,0.02217760293315633,0.0005612569214368183,0.018470200648082778,0.670106717096583,8.432278424116149,0
6717,long_4link,1.35,0,0.0035876056155926418,0.0003786654527554284,0.04295241622825359,0.7306383015785771,4.2220462233565454,0
6718,long_2link,1.75,1,0.24488301210709715,0.04915612632627013,0.17623238217700402,0.8607142382965247,32.55151207034611,1
6719,needle_5link,2.25,1,0.44101377868285146,0.030711310286962886,0.0707372674982166,0.6575203773596562,2.402051520094212,1
6720,asym_3link,0.35,0,0.015911108762331167,0.00014433945297014718,0.010508597633457118,0.2162562383106756,3.9924114653100373,0
6721,large_6link,0.7,0,0.0037692428087337014,0.00013595672676900138,0.044359261574911775,0.23548959231744446,1.1524431146551517,0
6722,redundant_4link,1.0,0,0.0015131173890213922,0.00021024000735097857,0.016565879323114232,0.4902867683430493,10.867356226305468,0
6723,short_2link,1.35,1,0.28213068973899785,0.0042097031176978284,0.004287871625104509,0.16553988252295995,250.3015696136238,0
6724,soft_5link,1.75,1,0.2823426833463061,0.057325488231437786,0.028793104841412637,0.569226428210721,16.836170386627177,1
6725,wide_2link,2.25,1,0.5300625985812465,0.02422618659779095,0.02144174634344219,0.9003036194431063,9.694095900676194,1
6726,snake_6link,0.35,0,0.0027569623266869544,7.795554938184637e-05,0.03233806314349482,0.15848139123073537,3.3223410122073833,0
6727,heavy_3link,0.7,0,0.0026046723828156483,0.00011979799223160117,0.06104427121955527,0.400675267422847,1.6409198143583654,0
6728,teacher_2link,1.0,0,0.0009944750844297539,0.00013382285704306967,0.07851480859596612,0.748818135656694,5.811798830408208,0
6729,long_4link,1.35,0,0.004964877639504563,0.0005337760956959735,0.046085835394695046,0.690903613011303,6.390571980084301,0
6730,long_2link,1.75,1,0.2689896650254553,0.03369298815632324,0.041931046121133894,0.9100708935197772,5.298839666630208,1
6731,needle_5link,2.25,1,0.5178181373042415,0.034601945077150996,0.08365637135123256,0.44656630474493686,5.0592842557470945,1
6732,asym_3link,0.35,1,0.1545543342572872,0.00105339414657136,0.0011341612739824783,0.06870253758520807,139.0206144796737,0
6733,large_6link,0.7,0,0.0019896075072585893,0.00010266729486513548,0.03812978729139397,0.23833755544717924,1.6563310557073403,0
6734,redundant_4link,1.0,0,0.01450557981511628,0.0003953634340217227,0.02765433315433689,0.4951757161484802,5.33989755183378,0
6735,short_2link,1.35,1,0.2504156999197283,0.006372027706778336,0.03982913563739319,0.6191948756610134,5.544984990325628,1
6736,soft_5link,1.75,0,0.0152031767448374,0.0011090530806729293,0.040120795616294676,0.7745755171906091,9.597143899056787,0
6737,wide_2link,2.25,1,0.30849019421937035,0.052175521770098245,0.07094332049703402,0.9763286145552127,44.47936773092207,1
6738,snake_6link,0.35,0,0.0005557909942926134,2.6823973927612722e-05,0.009234706786235032,0.15766875340738445,7.312954119256479,0
6739,heavy_3link,0.7,0,0.005715178860848631,0.00020365231368652814,0.019906317237235006,0.4681273610026321,3.334293347955017,0
6740,teacher_2link,1.0,0,0.03330638329987593,0.001526179871822773,0.017782369230945977,0.5794684604679761,28.347905340154703,0
6741,long_4link,1.35,0,0.01316807274252459,0.0021229237631323807,0.0024385796653878925,0.5121581596236882,119.96277149778207,0
6742,long_2link,1.75,1,0.0889702253768601,0.00855988656631727,0.05809665188333775,0.9790538745352411,30.609944042118492,1
6743,needle_5link,2.25,1,0.35431787639374185,0.04393848612890927,0.1322519744390473,0.5790591755660806,1.6476992183916919,1
6744,asym_3link,0.35,0,0.0020502685995048096,6.760650913673928e-05,0.005709502235424824,0.16113555553649145,3.8535821226290956,0
6745,large_6link,0.7,0,0.0049377642336104356,0.0002760087219193432,0.0837248810534141,0.25680596393239763,6.363639585598489,0
6746,redundant_4link,1.0,0,0.0008642332819517942,9.394113429310405e-05,0.059448780053452235,0.4785169964318298,3.2251656062521112,0
6747,short_2link,1.35,1,0.10722081097858231,0.0046502102756505025,0.03818419530353913,0.8026314458045312,4.249561623813666,1
6748,soft_5link,1.75,1,0.11187792794049338,0.01847907246071054,0.05539367764955627,0.7077250580852661,5.266189120800472,1
6749,wide_2link,2.25,1,0.5335755502500775,0.04064241571862776,0.08513950599758657,0.9067579560440984,2.031857159373787,1
6750,snake_6link,0.35,1,0.42808746382169727,0.0010339473672885892,0.0011845354066661415,0.055034333458615976,134.98233838358715,0
6751,heavy_3link,0.7,0,0.002277021440755617,0.00013596343684251484,0.02069165790209672,0.29804381745729647,3.081143401872955,0
6752,teacher_2link,1.0,0,0.003643761633110572,0.000234864241226697,0.058631116665310914,0.7090424090729252,3.0646857388262894,0
6753,long_4link,1.35,1,0.11026852141064047,0.0023232237112403805,0.020259515513040928,0.689200110466687,9.654730330443623,1
6754,long_2link,1.75,1,0.31986822084880806,0.05333828701190973,0.2363620963448478,0.8259137947407507,3.2855184379764544,1
6755,needle_5link,2.25,1,0.402822413246692,0.036235349667885976,0.0811692901346719,0.37739460496599003,1.3991286311036601,1
6756,asym_3link,0.35,0,0.0045630018179025865,9.640835971815193e-05,0.012301560220885265,0.22438329862166262,3.1857906350579377,0
6757,large_6link,0.7,0,0.0024891158331828965,0.00013955594491628067,0.025844478799521092,0.27473321753746555,2.8545559898690964,0
6758,redundant_4link,1.0,0,0.001284198472599947,0.0001563289888383039,0.05566714640943821,0.48840586133435737,5.171559207378702,0
6759,short_2link,1.35,1,0.22258124029347479,0.03228665996272756,0.0323511145245933,0.8265697598566613,924.0727282707643,1
6760,soft_5link,1.75,1,0.2483615893081477,0.053123083163997345,0.12572770858906845,0.6376448652720135,4.419434018915318,1
6761,wide_2link,2.25,1,0.5516985236498478,0.055658433726487155,0.044162660581997984,0.8958624062731727,3.5003252970978527,1
6762,snake_6link,0.35,0,0.0051809638902184955,8.207204315246941e-05,0.01550258361176354,0.15557651623614946,2.138146167507078,0
6763,heavy_3link,0.7,0,0.0008555377658456977,6.48322613395967e-05,0.010729149669467367,0.2941682624987152,3.953730462310692,0
6764,teacher_2link,1.0,0,0.026136812091035903,0.0021175695001520362,0.010213781193558294,0.5458915409019535,62.11808713588715,0
6765,long_4link,1.35,1,0.23505899171326844,0.028427581796159267,0.15096307846541454,0.4007059126534707,3.0636071617935428,1
6766,long_2link,1.75,1,0.4279982294000691,0.09522831956688639,0.07770070708320614,0.7371836401047869,6.176400431137218,1
6767,needle_5link,2.25,1,0.3553078402093804,0.04032559725409383,0.18871321643999528,0.5861157869569326,2.4176134226339077,1
6768,asym_3link,0.35,0,0.008095086085524636,0.0003209256840111614,0.0005193178431825009,0.18043231222048947,50.805592785128376,0
6769,large_6link,0.7,0,0.0021263663583685026,0.00011663481698000628,0.03472201677384431,0.284588615141689,2.155644482044764,0
6770,redundant_4link,1.0,0,0.005899188548851092,0.00028293961049699666,0.035601238455821776,0.5106804938677609,3.4701996444167733,0
6771,short_2link,1.35,1,0.10162586837396699,0.007376231551533313,0.06777201108727436,0.9008516304741109,3.449183192735479,1
6772,soft_5link,1.75,0,0.0012655679784314446,0.00027337791274638704,0.05299214326613215,0.816411224428958,4.521664898176435,0
6773,wide_2link,2.25,1,0.5556848580448687,0.08832873260174538,0.08395807963535205,0.44726314726231653,2.7066127924162053,1
6774,snake_6link,0.35,0,0.0021121018030728716,5.697382882685096e-05,0.015442595590543718,0.15720767197178057,2.089373969657945,0
6775,heavy_3link,0.7,0,0.04865457449806811,0.0015717473776900226,0.02338590521918552,0.35336855169364995,46.11613855927516,0
6776,teacher_2link,1.0,0,0.055753618233052006,0.0008554394396140067,0.011664909214036968,0.6516304701361156,13.435131745004973,0
6777,long_4link,1.35,0,0.025636086542505425,0.0029225105172309444,0.004020045898794512,0.5006446652394982,73.41191759057372,0
6778,long_2link,1.75,1,0.3991166581948317,0.06585354911659548,0.05230564961627172,0.7687758593084877,3.340843172812108,1
6779,needle_5link,2.25,1,0.39088936253120593,0.02284310908587142,0.02832873100954275,0.6920982335629606,6.683602142173583,1
6780,asym_3link,0.35,0,0.0013761673449306615,4.274198734619697e-05,0.03263517911462465,0.18219664109692246,2.5153406372651674,0
6781,large_6link,0.7,0,0.0009398332644504382,8.110325723472339e-05,0.01962903413784776,0.229506118440259,4.340343014226848,0
6782,redundant_4link,1.0,0,0.013461632061348854,0.00044048171161213624,0.021935785487084084,0.5464138865547883,5.768442060336459,0
6783,short_2link,1.35,0,0.015918107626529024,0.0010456748519137614,0.01837608714531522,0.9303515658573165,9.289107944565696,0
6784,soft_5link,1.75,1,0.18161893481155664,0.023804452510815068,0.17515375983530124,0.673234919196992,1.7145141951101301,1
6785,wide_2link,2.25,1,0.40291242629354906,0.04265660501388751,0.026144425575825504,0.5873639189155979,27.425047186026696,1
6786,snake_6link,0.35,0,0.010532141105702336,0.0005135914620673929,0.0006302167163190769,0.13517731962688087,109.98454111513729,0
6787,heavy_3link,0.7,0,0.002698486448784718,0.00012735257301037278,0.022404235337931497,0.26731123909093957,1.9446246856457845,0
6788,teacher_2link,1.0,0,0.0026497942572476486,0.00024021218233774019,0.030110235951320948,0.729545124277802,4.1452375849179885,0
6789,long_4link,1.35,1,0.008190024306397464,0.0011731848961688421,0.2125655661615308,0.5522663241674076,3.83812193816415,1
6790,long_2link,1.75,1,0.42642030613160176,0.07836968599130782,0.20472420508450626,0.7396664654059253,2.7732898845220046,1
6791,needle_5link,2.25,1,0.3028820522197483,0.03934407777891985,0.11879059318008384,0.7737443278453502,4.9793610569176225,1
6792,asym_3link,0.35,0,0.008241788155089518,0.00010116314734201616,0.013277977943237824,0.2208203923661778,2.646076428056204,0
6793,large_6link,0.7,0,0.014034261755502556,0.0002741842268538433,0.02466262566349073,0.2448603616536655,5.131513545368605,0
6794,redundant_4link,1.0,0,0.022886106277184255,0.0005645604268316103,0.01776681543012251,0.49460864480813954,8.333336432253075,0
6795,short_2link,1.35,1,0.20287310284696006,0.028941340136433832,0.029970910227362948,0.8307807297970636,222.02609128074883,1
6796,soft_5link,1.75,1,0.05130210472386856,0.006761611709487004,0.04517654286400764,0.7525244605522936,7.3295928840661,1
6797,wide_2link,2.25,1,0.5542286176520468,0.07734794658007373,0.07490995995860837,0.45481290730278984,1.6700288751064751,1
6798,snake_6link,0.35,0,0.003386385854040628,7.353905905379004e-05,0.02235982293659141,0.15391273711471895,2.4696440467116716,0
6799,heavy_3link,0.7,0,0.0008608645047135543,6.92555395546036e-05,0.08930423228764106,0.31581358831437617,6.116614453236285,0
6800,teacher_2link,1.0,0,0.00609839795118453,0.00029098223679613865,0.08055513182733376,0.6590951185050896,3.846665429241353,0
6801,long_4link,1.35,1,0.04072461094899401,0.0034621046865201677,0.06854537296239151,0.6723271505647483,1.8707129630791988,1
6802,long_2link,1.75,1,0.40081573833008155,0.05876542518341203,0.04618491954172012,0.7066145015403027,8.234544487104552,1
6803,needle_5link,2.25,1,0.474685311845605,0.040746696061292435,0.04339858962623746,0.4955545420202461,4.169302450180021,1
6804,asym_3link,0.35,0,0.05440501855407574,0.0009135058809948573,0.0011387145378709206,0.12021915492156318,78.34985475268184,0
6805,large_6link,0.7,0,0.005909536188871102,0.00017087462661472295,0.03236128921879341,0.24399275008284757,2.846987236780489,0
6806,redundant_4link,1.0,0,0.0015012087102471156,0.0001436044605089648,0.07393757408120215,0.4888098729291532,2.6129301673971264,0
6807,short_2link,1.35,1,0.10967844575487438,0.010361426048690885,0.12052591755236368,0.7958676548704623,4.606817224722297,1
6808,soft_5link,1.75,1,0.3268686613895064,0.026779988609224696,0.07429418776108211,0.5764915189048144,2.1932977372052744,1
6809,wide_2link,2.25,1,0.5531365814331064,0.05369079548811906,0.0932445483374248,0.8958386997577289,2.444741565336584,1
6810,snake_6link,0.35,0,0.0014637671804547585,4.343233188482477e-05,0.04420332539324957,0.15411963149934324,2.4275488601448054,0
6811,heavy_3link,0.7,0,0.01736230315409287,0.0003205453058113474,0.015305781235844787,0.4203441701719353,5.08881242341688,0
6812,teacher_2link,1.0,0,0.000724740152570315,0.00010839372063373048,0.055045530784867625,0.7445419624881905,12.46383466779065,0
6813,long_4link,1.35,1,0.15104725178896594,0.00389211817504144,0.004600022203376953,0.32944028178264756,104.41636939343591,0
6814,long_2link,1.75,1,0.2343776698042623,0.04849832773869724,0.29088833364556244,0.9413910259142351,5.38556725310371,1
6815,needle_5link,2.25,1,0.34358222170740504,0.05216841276707635,0.04616866307732852,0.5920310572802582,3.3030127303247747,1
6816,asym_3link,0.35,0,0.0013665750598567709,4.6467501650322574e-05,0.01101188013083335,0.1881108911183807,3.709574675107335,0
6817,large_6link,0.7,0,0.004085755786458264,0.0001854840906732218,0.021159193809886432,0.30188986207250285,3.472773871778057,0
6818,redundant_4link,1.0,0,0.004159578506282448,0.0002289588670048768,0.03517965822296218,0.4687439754055219,2.3480560123803977,0
6819,short_2link,1.35,1,0.22025350526537946,0.031616902209772216,0.03085675087429126,0.823257666832013,238.41042563627644,1
6820,soft_5link,1.75,1,0.18240916864904566,0.04622869832747528,0.05442691817825617,0.6949720886899081,10.055021527935658,1
6821,wide_2link,2.25,1,0.3977636017449862,0.07131644394588434,0.08361989507087975,0.9818553761665257,7.43749509511191,1
6822,snake_6link,0.35,0,0.0030929060314781077,0.00017211841054162294,0.000288922032532824,0.15719851680978156,67.38770819368548,0
6823,heavy_3link,0.7,0,0.0010022412785245657,7.266083379472346e-05,0.012857819029950578,0.31889686530779043,3.7352021871073564,0
6824,teacher_2link,1.0,0,0.0310088043187235,0.0015294007142634537,0.008782101172718642,0.6140409188994058,28.734256021572925,0
6825,long_4link,1.35,1,0.15630191257968742,0.018657888532678912,0.01520064977128712,0.5976590641935239,10.940590968822201,1
6826,long_2link,1.75,1,0.38776075995962767,0.008646707608314166,0.03365386539984644,0.7488204474104818,14.339356541588463,1
6827,needle_5link,2.25,1,0.49802478912303805,0.07255112229535886,0.0926722134342737,0.36257539472393985,4.810451053176475,1
6828,asym_3link,0.35,0,0.014326705749430655,0.00014943202514685065,0.008070648333752433,0.2218537927029821,4.686517318262866,0
6829,large_6link,0.7,0,0.003426477716309621,0.0002890772549236397,0.009472925707593791,0.2740917774482906,11.21415384956595,0
6830,redundant_4link,1.0,0,0.002136647704672706,0.00025470838697036566,0.016727256714185075,0.48107262255240907,6.738817050814315,0
6831,short_2link,1.35,1,0.12786086138309352,0.015671435310249403,0.010152999896364178,0.8092438965731478,124.12987315932041,1
6832,soft_5link,1.75,1,0.3175930891588369,0.05170585407019265,0.11616493158632513,0.5659538136040975,9.920755057562642,1
6833,wide_2link,2.25,1,0.5078263470895178,0.0633958155945677,0.10164605264910664,0.6109131015687521,4.058328736774619,1
6834,snake_6link,0.35,0,0.0020952060965438927,7.48980399881365e-05,0.03769327438425235,0.16106521887213518,4.314915266673163,0
6835,heavy_3link,0.7,0,0.0009732230170485162,6.92423784965956e-05,0.01836771836660087,0.31475788172544544,3.509525283729855,0
6836,teacher_2link,1.0,0,0.004789125440097433,0.00028861734413153167,0.02908527647947727,0.6594879202719932,4.074124216955849,0
6837,long_4link,1.35,1,0.042580700034152937,0.0028302089830225096,0.07949227232398214,0.5710141775662797,1.150046997180379,1
6838,long_2link,1.75,1,0.30809050581896025,0.01329472154691184,0.012388548405954816,0.6861914918459482,33.406535050552954,1
6839,needle_5link,2.25,1,0.31993622052407467,0.03983334876000922,0.03406098630130522,0.7566994978046004,4.884022736199733,1
6840,asym_3link,0.35,0,0.021169893319984024,0.0006946699210534005,0.0007163241238312462,0.14440177354518302,217.02224075441788,0
6841,large_6link,0.7,0,0.008266982321066995,0.0002192096393764867,0.02709135370958895,0.301195509056935,3.9428404909497172,0
6842,redundant_4link,1.0,0,0.0012448990465998304,0.0001586594314961085,0.10720370958461256,0.4717682063307065,6.118256641353193,0
6843,short_2link,1.35,1,0.02945561655630671,0.003783133555950776,0.0431697993205733,0.9070295285065761,43.8419038503634,1
6844,soft_5link,1.75,1,0.24021051552931932,0.06435983637593318,0.09164303180091973,0.6467660205454198,12.313471018777955,1
6845,wide_2link,2.25,1,0.5513407975882778,0.052868596691868136,0.11052124822090433,0.8949287559237049,4.8249323355357845,1
6846,snake_6link,0.35,0,0.004853821594701062,8.413453747501141e-05,0.015083549757297756,0.14583485047934705,2.5432683749435676,0
6847,heavy_3link,0.7,0,0.013946353097035246,0.00035441779181416864,0.012896312592579597,0.44222066795332493,5.977072133602232,0
6848,teacher_2link,1.0,0,0.025816050568263967,0.0011401638047555851,0.008183527041383814,0.649164433870319,19.55536927335048,0
6849,long_4link,1.35,0,0.028130308072349543,0.003222479658138277,0.0036094746270735473,0.41652184481407806,129.26791528425113,0
6850,long_2link,1.75,1,0.3889844406033873,0.07768107410810779,0.2647919134988032,0.7805466323331329,3.13475512816046,1
6851,needle_5link,2.25,1,0.4328279971147537,0.05578352603072312,0.11359797316205446,0.4084075723532762,2.3355957863064125,1
6852,asym_3link,0.35,0,0.0016385815897294461,5.090795027296989e-05,0.007854219279180003,0.1947417631913442,2.725461077958543,0
6853,large_6link,0.7,0,0.002078998970085456,0.00010416040585384934,0.04930551081491213,0.22691618006337813,1.516990113548491,0
6854,redundant_4link,1.0,0,0.007786177910392567,0.0006845522456072255,0.04888414345877595,0.46289480671056327,13.051815405918259,0
6855,short_2link,1.35,0,0.011694501789992987,0.0006579749767459233,0.023907205261339763,0.9279574662586403,4.957142563832229,0
6856,soft_5link,1.75,1,0.18899814123098033,0.025569800307342672,0.05251777538622579,0.6245048302027718,3.82779063764703,1
6857,wide_2link,2.25,1,0.5206521448122787,0.07153301827920258,0.04510235788624255,0.909148644908176,6.912465000501449,1
6858,snake_6link,0.35,0,0.0046800417456249275,0.0002530065652649106,0.0004776043313513194,0.15576257932190074,59.05126646629106,0
6859,heavy_3link,0.7,0,0.0025939222770479,0.00011714874254664091,0.022899290864596578,0.3271710898065472,1.5377538791995111,0
6860,teacher_2link,1.0,0,0.001949570810760593,0.00017310806037210981,0.035380391017312156,0.6852774767055166,2.7447744559887304,0
6861,long_4link,1.35,1,0.056233526397317636,0.007905483248861563,0.03041542399351159,0.5280591604643994,5.886472388053435,1
6862,long_2link,1.75,0,0.056115834646561155,0.004613387480786314,0.006836801848557957,0.6942956966298998,86.04008919884782,0
6863,needle_5link,2.25,1,0.4214140479878491,0.06852816863142167,0.06529776737027267,0.48073260897162545,3.8844549599177522,1
6864,asym_3link,0.35,0,0.0011072343620486611,3.9079729258939155e-05,0.007409484986225161,0.17329618965107596,3.2719280861901896,0
6865,large_6link,0.7,0,0.002458048024793185,0.00018303467605947736,0.10496693408387303,0.2420272236563982,5.619505280421942,0
6866,redundant_4link,1.0,0,0.007737984266821804,0.0003681097137251993,0.03902858402798041,0.46113870740954577,5.07840007766276,0
6867,short_2link,1.35,0,0.10074779550021513,0.004094072714449324,0.00410941352371761,0.30708199032795475,607.5879398279077,0
